"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix"
"4320","NC-2022-38","2022-05-02 15:00:16",-69.3017502,47.6852875,"?g- lazarus","f","After Second Year",16,"3D"
"4321","NC-2022-38","2022-05-04 18:59:12",-69.3038177,47.6841583,"?g- lazarus","f","After Second Year",286,"3D"
"4322","NC-2022-38","2022-05-06 15:00:16",-69.3038712,47.6841583,"?g- lazarus","f","After Second Year",285,"3D"
"4323","NC-2022-38","2022-05-12 18:59:12",-69.3038712,47.6841583,"?g- lazarus","f","After Second Year",261,"3D"
"4324","NC-2022-38","2022-05-14 15:00:16",-69.303772,47.6841354,"?g- lazarus","f","After Second Year",271,"3D"
"4325","NC-2022-38","2022-05-20 18:59:12",-69.3038177,47.6841583,"?g- lazarus","f","After Second Year",282,"3D"
"4326","NC-2022-38","2022-05-22 15:00:16",-69.3039474,47.6842117,"?g- lazarus","f","After Second Year",271,"3D"
"4327","NC-2022-38","2022-05-24 18:59:12",-69.3022079,47.6843376,"?g- lazarus","f","After Second Year",363,"3D"
"4328","NC-2022-38","2022-05-26 15:00:16",-69.3034134,47.6835442,"?g- lazarus","f","After Second Year",0,"2D"
"4329","NC-2022-38","2022-05-28 18:59:12",-69.3031845,47.6847992,"?g- lazarus","f","After Second Year",277,"3D"
"4330","NC-2022-38","2022-05-30 15:00:16",-69.3020554,47.6861038,"?g- lazarus","f","After Second Year",15,"3D"
"4331","NC-2022-38","2022-06-01 18:59:12",-69.3031,47.6848,"?g- lazarus","f","After Second Year",296,"3D"
"4332","NC-2022-38","2022-06-03 15:00:16",-69.3028,47.6846,"?g- lazarus","f","After Second Year",299,"3D"
"4333","NC-2022-38","2022-06-05 18:59:12",-69.3033829,47.6845436,"?g- lazarus","f","After Second Year",268,"3D"
"4334","NC-2022-38","2022-06-07 15:00:16",-69.3032837,47.6844406,"?g- lazarus","f","After Second Year",272,"3D"
"4335","NC-2022-38","2022-06-09 18:59:12",-69.3034134,47.6846199,"?g- lazarus","f","After Second Year",278,"3D"
"4336","NC-2022-38","2022-06-11 15:00:16",-69.3033066,47.6848755,"?g- lazarus","f","After Second Year",274,"3D"
"4337","NC-2022-38","2022-06-13 18:59:12",-69.3030243,47.6846733,"?g- lazarus","f","After Second Year",227,"3D"
"4338","NC-2022-38","2022-06-15 15:00:16",-69.3033371,47.6844177,"?g- lazarus","f","After Second Year",277,"3D"
"4339","NC-2022-38","2022-06-22 16:02:08",-69.3029022,47.6846733,"?g- lazarus","f","After Second Year",234,"3D"
"4340","NC-2022-38","2022-06-29 16:00:00",-69.3027725,47.6861305,"?g- lazarus","f","After Second Year",287,"3D"
"4341","NC-2022-39","2022-02-23 15:00:16",-78.805336,36.1055603,"?g- lazarus","f","After Second Year",93,"3D"
"4342","NC-2022-39","2022-02-25 18:59:12",-78.8053894,36.1058693,"?g- lazarus","f","After Second Year",97,"3D"
"4343","NC-2022-39","2022-02-27 15:00:16",-78.8046951,36.1089935,"?g- lazarus","f","After Second Year",101,"3D"
"4344","NC-2022-39","2022-03-01 18:59:12",-78.8050537,36.1089668,"?g- lazarus","f","After Second Year",113,"3D"
"4345","NC-2022-39","2022-03-03 15:00:16",-78.8049545,36.1090698,"?g- lazarus","f","After Second Year",89,"3D"
"4346","NC-2022-39","2022-03-05 18:59:12",-78.8053894,36.1059189,"?g- lazarus","f","After Second Year",115,"3D"
"4347","NC-2022-39","2022-03-07 15:00:16",-78.2896271,36.4008064,"?g- lazarus","f","After Second Year",33,"2D"
"4348","NC-2022-39","2022-03-09 18:59:12",-78.3071136,36.3955841,"?g- lazarus","f","After Second Year",129,"3D"
"4349","NC-2022-39","2022-03-11 15:00:16",-78.3001709,36.3839111,"?g- lazarus","f","After Second Year",37,"3D"
"4350","NC-2022-39","2022-03-13 18:59:12",-78.2977142,36.3820152,"?g- lazarus","f","After Second Year",103,"3D"
"4351","NC-2022-39","2022-03-15 15:00:16",-78.3021698,36.3820419,"?g- lazarus","f","After Second Year",153,"3D"
"4352","NC-2022-39","2022-03-17 18:59:12",-78.2973557,36.3824501,"?g- lazarus","f","After Second Year",157,"3D"
"4353","NC-2022-39","2022-03-19 15:00:16",-78.0402069,38.6031227,"?g- lazarus","f","After Second Year",152,"3D"
"4354","NC-2022-39","2022-03-21 18:59:12",-78.0418701,38.6023293,"?g- lazarus","f","After Second Year",156,"3D"
"4355","NC-2022-39","2022-03-23 15:00:16",-78.041893,38.6022797,"?g- lazarus","f","After Second Year",164,"3D"
"4356","NC-2022-39","2022-03-25 18:59:12",-78.0417938,38.6022797,"?g- lazarus","f","After Second Year",166,"3D"
"4357","NC-2022-39","2022-03-27 15:00:16",-78.0417175,38.602047,"?g- lazarus","f","After Second Year",151,"3D"
"4358","NC-2022-39","2022-03-29 18:59:12",-78.0417633,38.6019974,"?g- lazarus","f","After Second Year",204,"3D"
"4359","NC-2022-39","2022-03-31 15:00:16",-78.0417404,38.60215,"?g- lazarus","f","After Second Year",145,"3D"
"4360","NC-2022-39","2022-04-02 18:59:12",-78.0422516,38.6022797,"?g- lazarus","f","After Second Year",63,"3D"
"4361","NC-2022-39","2022-04-04 15:00:16",-77.5100784,42.0620918,"?g- lazarus","f","After Second Year",597,"3D"
"4362","NC-2022-39","2022-04-06 18:59:12",-77.838089,43.2878723,"?g- lazarus","f","After Second Year",107,"3D"
"4363","NC-2022-39","2022-04-08 15:00:16",-77.6991653,43.1716995,"?g- lazarus","f","After Second Year",169,"3D"
"4364","NC-2022-39","2022-04-10 18:59:12",-78.2078094,43.1203461,"?g- lazarus","f","After Second Year",194,"3D"
"4365","NC-2022-39","2022-04-12 15:00:16",-78.2078629,43.1202927,"?g- lazarus","f","After Second Year",197,"3D"
"4366","NC-2022-39","2022-04-14 18:59:12",-78.207756,43.1203957,"?g- lazarus","f","After Second Year",203,"3D"
"4367","NC-2022-39","2022-04-16 15:00:16",-78.207756,43.1203194,"?g- lazarus","f","After Second Year",193,"3D"
"4368","NC-2022-39","2022-04-18 18:59:12",-78.207756,43.1203728,"?g- lazarus","f","After Second Year",200,"3D"
"4369","NC-2022-39","2022-04-20 15:00:16",-78.210701,43.1228027,"?g- lazarus","f","After Second Year",187,"3D"
"4370","NC-2022-39","2022-04-22 18:59:12",-77.728241,43.2558975,"?g- lazarus","f","After Second Year",98,"3D"
"4371","NC-2022-39","2022-04-24 15:00:16",-77.7282715,43.2560768,"?g- lazarus","f","After Second Year",92,"3D"
"4372","NC-2022-39","2022-04-26 18:59:12",-77.7283478,43.2562828,"?g- lazarus","f","After Second Year",98,"3D"
"4373","NC-2022-39","2022-04-28 15:00:16",-77.7283936,43.2562294,"?g- lazarus","f","After Second Year",97,"3D"
"4374","NC-2022-39","2022-04-30 18:59:12",-77.7283173,43.2561531,"?g- lazarus","f","After Second Year",105,"3D"
"4375","NC-2022-39","2022-05-02 15:00:16",-77.7283936,43.2561264,"?g- lazarus","f","After Second Year",105,"3D"
"4376","NC-2022-39","2022-05-04 18:59:12",-77.7282715,43.2561264,"?g- lazarus","f","After Second Year",90,"3D"
"4377","NC-2022-39","2022-05-06 15:00:16",-77.7285538,43.2562065,"?g- lazarus","f","After Second Year",99,"3D"
"4378","NC-2022-39","2022-05-08 18:59:12",-77.7283173,43.2561798,"?g- lazarus","f","After Second Year",100,"3D"
"4379","NC-2022-39","2022-05-10 15:00:16",-77.7282944,43.2561035,"?g- lazarus","f","After Second Year",94,"3D"
"4380","NC-2022-39","2022-05-12 18:59:12",-77.728241,43.2561264,"?g- lazarus","f","After Second Year",77,"3D"
"4381","NC-2022-39","2022-05-14 15:00:16",-77.7282944,43.2561264,"?g- lazarus","f","After Second Year",97,"3D"
"4382","NC-2022-39","2022-05-16 18:59:12",-77.6704407,43.2628365,"?g- lazarus","f","After Second Year",87,"3D"
"4383","NC-2022-39","2022-05-18 15:00:16",-77.7059937,43.1046028,"?g- lazarus","f","After Second Year",162,"3D"
"4384","NC-2022-39","2022-05-22 15:00:16",-76.373642,43.220417,"?g- lazarus","f","After Second Year",139,"3D"
"4385","NC-2022-39","2022-05-24 18:59:12",-76.3732605,43.2205963,"?g- lazarus","f","After Second Year",131,"3D"
"4386","NC-2022-39","2022-05-26 15:00:16",-76.3729019,43.2205429,"?g- lazarus","f","After Second Year",106,"3D"
"4387","NC-2022-39","2022-05-28 18:59:12",-76.3728485,43.2205696,"?g- lazarus","f","After Second Year",105,"3D"
"4388","NC-2022-39","2022-05-30 15:00:16",-76.3729782,43.22052,"?g- lazarus","f","After Second Year",123,"3D"
"4389","NC-2022-39","2022-06-01 18:59:12",-76.3729019,43.2206192,"?g- lazarus","f","After Second Year",50,"3D"
"4390","NC-2022-39","2022-06-03 15:00:16",-76.3729019,43.2204933,"?g- lazarus","f","After Second Year",123,"3D"
"4391","NC-2022-39","2022-06-05 18:59:12",-76.3714676,43.2214661,"?g- lazarus","f","After Second Year",34,"2D"
"4392","NC-2022-39","2022-06-07 15:00:16",-76.3729019,43.22052,"?g- lazarus","f","After Second Year",130,"3D"
"4393","NC-2022-39","2022-06-09 18:59:12",-76.3729553,43.2204666,"?g- lazarus","f","After Second Year",124,"3D"
"4394","NC-2022-39","2022-06-11 15:00:16",-76.3733902,43.220417,"?g- lazarus","f","After Second Year",86,"3D"
"4395","NC-2022-39","2022-06-13 18:59:12",-76.3733139,43.220417,"?g- lazarus","f","After Second Year",135,"3D"
"4396","NC-2022-39","2022-06-15 15:00:16",-76.373085,43.2200317,"?g- lazarus","f","After Second Year",128,"3D"
"4397","NC-2022-39","2022-06-22 16:02:08",-76.3741302,43.220417,"?g- lazarus","f","After Second Year",57,"3D"
"4398","NC-2022-39","2022-06-29 16:00:00",-76.3739243,43.2204399,"?g- lazarus","f","After Second Year",108,"3D"
"4399","NC-2022-40","2022-02-23 15:00:16",-78.8177567,36.1191826,"?g- lazarus","f","Second Year",88,"3D"
"4400","NC-2022-40","2022-02-25 18:59:12",-78.8081818,36.1210251,"?g- lazarus","f","Second Year",81,"3D"
"4401","NC-2022-40","2022-02-27 15:00:16",-78.8081055,36.1209984,"?g- lazarus","f","Second Year",94,"3D"
"4402","NC-2022-40","2022-03-01 18:59:12",-78.8080521,36.1209984,"?g- lazarus","f","Second Year",72,"3D"
"4403","NC-2022-40","2022-03-03 15:00:16",-78.8081284,36.1208954,"?g- lazarus","f","Second Year",95,"3D"
"4404","NC-2022-40","2022-03-05 18:59:12",-78.8084335,36.1212044,"?g- lazarus","f","Second Year",94,"3D"
"4405","NC-2022-40","2022-03-07 15:00:16",-78.8338547,36.1221771,"?g- lazarus","f","Second Year",70,"3D"
"4406","NC-2022-40","2022-03-09 18:59:12",-78.8340836,36.1221504,"?g- lazarus","f","Second Year",3,"3D"
"4407","NC-2022-40","2022-03-11 15:00:16",-78.833931,36.1221237,"?g- lazarus","f","Second Year",115,"3D"
"4408","NC-2022-40","2022-03-15 15:00:16",-78.127655,37.3691788,"?g- lazarus","f","Second Year",121,"3D"
"4409","NC-2022-40","2022-03-17 18:59:12",-78.127861,37.3688431,"?g- lazarus","f","Second Year",130,"3D"
"4410","NC-2022-40","2022-03-23 15:00:16",-77.7350769,39.6161919,"?g- lazarus","f","Second Year",197,"3D"
"4411","NC-2022-40","2022-03-25 18:59:12",-77.1203461,40.1129341,"?g- lazarus","f","Second Year",247,"3D"
"4412","NC-2022-40","2022-03-29 18:59:12",-77.1559525,40.0806007,"?g- lazarus","f","Second Year",277,"3D"
"4413","NC-2022-40","2022-03-31 15:00:16",-77.1557007,40.0801926,"?g- lazarus","f","Second Year",236,"3D"
"4414","NC-2022-40","2022-04-02 18:59:12",-77.1418228,40.0877686,"?g- lazarus","f","Second Year",250,"3D"
"4415","NC-2022-40","2022-04-04 15:00:16",-77.1415176,40.0876427,"?g- lazarus","f","Second Year",228,"3D"
"4416","NC-2022-40","2022-04-06 18:59:12",-77.1415939,40.0876656,"?g- lazarus","f","Second Year",286,"3D"
"4417","NC-2022-40","2022-04-08 15:00:16",-77.1428986,40.087616,"?g- lazarus","f","Second Year",248,"3D"
"4418","NC-2022-40","2022-04-10 18:59:12",-77.1433105,40.087616,"?g- lazarus","f","Second Year",176,"3D"
"4419","NC-2022-40","2022-04-12 15:00:16",-73.9130783,42.6312065,"?g- lazarus","f","Second Year",72,"3D"
"4420","NC-2022-40","2022-04-14 18:59:12",-71.207077,44.220993,"?g- lazarus","f","Second Year",650,"3D"
"4421","NC-2022-40","2022-04-16 15:00:16",-71.3005981,44.8925819,"?g- lazarus","f","Second Year",690,"3D"
"4422","NC-2022-40","2022-04-18 18:59:12",-71.2996979,44.8932495,"?g- lazarus","f","Second Year",706,"3D"
"4423","NC-2022-40","2022-04-20 15:00:16",-71.2982407,44.9008751,"?g- lazarus","f","Second Year",707,"3D"
"4424","NC-2022-40","2022-04-22 18:59:12",-71.3080215,44.8864899,"?g- lazarus","f","Second Year",722,"3D"
"4425","NC-2022-40","2022-06-22 15:57:52",-71.300415,44.8940926,"?g- lazarus","f","Second Year",706,"3D"
"4426","NC-2022-40","2022-06-29 16:00:00",-71.301796,44.8951149,"?g- lazarus","f","Second Year",470,"3D"
"4427","NC-2022-40","2022-07-06 15:57:52",-71.3023071,44.8940163,"?g- lazarus","f","Second Year",680,"3D"
"4428","NC-2022-40","2022-07-13 16:00:00",-71.3014145,44.8933754,"?g- lazarus","f","Second Year",676,"3D"
"4429","NC-2022-40","2022-07-20 15:57:52",-71.3022079,44.8941956,"?g- lazarus","f","Second Year",692,"3D"
"4430","NC-2022-41","2022-02-23 15:00:16",-78.8138123,36.0702324,"?g- lazarus","m","After Second Year",73,"3D"
"4431","NC-2022-41","2022-02-25 18:59:12",-78.8145523,36.069416,"?g- lazarus","m","After Second Year",78,"3D"
"4432","NC-2022-41","2022-02-27 15:00:16",-78.8145828,36.0692863,"?g- lazarus","m","After Second Year",86,"3D"
"4433","NC-2022-41","2022-03-01 18:59:12",-78.8147354,36.069313,"?g- lazarus","m","After Second Year",78,"3D"
"4434","NC-2022-41","2022-03-07 15:00:16",-78.8164978,36.0783997,"?g- lazarus","m","After Second Year",71,"3D"
"4435","NC-2022-41","2022-03-09 18:59:12",-78.8164978,36.0785027,"?g- lazarus","m","After Second Year",53,"3D"
"4436","NC-2022-41","2022-03-11 15:00:16",-78.8165283,36.0785294,"?g- lazarus","m","After Second Year",83,"3D"
"4437","NC-2022-41","2022-03-13 18:59:12",-78.8167267,36.0788078,"?g- lazarus","m","After Second Year",77,"3D"
"4438","NC-2022-41","2022-03-15 15:00:16",-73.8248062,40.8586617,"?g- lazarus","m","After Second Year",-22,"3D"
"4439","NC-2022-41","2022-03-17 18:59:12",-70.9717636,43.1888504,"?g- lazarus","m","After Second Year",17,"3D"
"4440","NC-2022-41","2022-03-19 15:00:16",-70.9640579,43.1837578,"?g- lazarus","m","After Second Year",29,"3D"
"4441","NC-2022-41","2022-03-21 18:59:12",-70.9655685,43.1891594,"?g- lazarus","m","After Second Year",118,"3D"
"4442","NC-2022-41","2022-03-23 15:00:16",-70.9652634,43.1891327,"?g- lazarus","m","After Second Year",8,"3D"
"4443","NC-2022-41","2022-03-25 18:59:12",-70.9656982,43.1893387,"?g- lazarus","m","After Second Year",24,"3D"
"4444","NC-2022-41","2022-03-27 15:00:16",-70.9657974,43.1891594,"?g- lazarus","m","After Second Year",42,"3D"
"4445","NC-2022-41","2022-03-29 18:59:12",-70.9661789,43.1892624,"?g- lazarus","m","After Second Year",-18,"3D"
"4446","NC-2022-41","2022-03-31 15:00:16",-70.96521,43.1889534,"?g- lazarus","m","After Second Year",15,"3D"
"4447","NC-2022-41","2022-04-02 18:59:12",-70.9654694,43.1890297,"?g- lazarus","m","After Second Year",-4,"3D"
"4448","NC-2022-41","2022-04-04 15:00:16",-69.4309006,44.5441933,"?g- lazarus","m","After Second Year",22,"3D"
"4449","NC-2022-41","2022-04-06 18:59:12",-65.2517776,47.3939056,"?g- lazarus","m","After Second Year",69,"3D"
"4450","NC-2022-41","2022-04-08 15:00:16",-65.2518539,47.3940086,"?g- lazarus","m","After Second Year",27,"3D"
"4451","NC-2022-41","2022-04-10 18:59:12",-65.2529526,47.3945198,"?g- lazarus","m","After Second Year",-10,"3D"
"4452","NC-2022-41","2022-04-16 15:00:16",-65.2521057,47.3942909,"?g- lazarus","m","After Second Year",-14,"3D"
"4453","NC-2022-41","2022-04-18 18:59:12",-65.2523422,47.3941383,"?g- lazarus","m","After Second Year",21,"3D"
"4454","NC-2022-41","2022-04-22 18:59:12",-65.2518539,47.3915024,"?g- lazarus","m","After Second Year",28,"3D"
"4455","NC-2022-41","2022-04-24 15:00:16",-65.2519836,47.3912964,"?g- lazarus","m","After Second Year",0,"3D"
"4456","NC-2022-41","2022-04-26 18:59:12",-65.2520599,47.3913727,"?g- lazarus","m","After Second Year",5,"3D"
"4457","NC-2022-41","2022-04-28 15:00:16",-65.2518768,47.391449,"?g- lazarus","m","After Second Year",14,"3D"
"4458","NC-2022-41","2022-04-30 18:59:12",-65.2520065,47.3913994,"?g- lazarus","m","After Second Year",2,"3D"
"4459","NC-2022-41","2022-05-02 15:00:16",-65.2520599,47.3913994,"?g- lazarus","m","After Second Year",2,"3D"
"4460","NC-2022-41","2022-05-08 18:59:12",-65.2519531,47.3916283,"?g- lazarus","m","After Second Year",0,"2D"
"4461","NC-2022-41","2022-05-10 15:00:16",-65.2518768,47.3915024,"?g- lazarus","m","After Second Year",-11,"3D"
"4462","NC-2022-41","2022-05-12 18:59:12",-65.2510605,47.3911934,"?g- lazarus","m","After Second Year",53,"3D"
"4463","NC-2022-41","2022-05-16 18:59:12",-65.2517242,47.3927536,"?g- lazarus","m","After Second Year",1,"3D"
"4464","NC-2022-41","2022-05-18 15:00:16",-65.2522125,47.3925247,"?g- lazarus","m","After Second Year",16,"3D"
"4465","NC-2022-41","2022-05-20 18:59:12",-65.2528763,47.3932686,"?g- lazarus","m","After Second Year",-2,"3D"
"4466","NC-2022-41","2022-07-01 16:00:00",-65.2517242,47.391346,"?g- lazarus","m","After Second Year",11,"3D"
"4467","NC-2022-41","2022-07-08 16:02:08",-65.2526245,47.3910904,"?g- lazarus","m","After Second Year",0,"2D"
"4468","NC-2022-41","2022-07-15 16:00:00",-65.2544632,47.3947525,"?g- lazarus","m","After Second Year",0,"2D"
"4469","NC-2022-41","2022-07-22 15:57:52",-65.2520065,47.3912697,"?g- lazarus","m","After Second Year",9,"3D"
"4470","NC-2022-41","2022-07-29 16:00:00",-65.2524948,47.3932152,"?g- lazarus","m","After Second Year",1,"3D"
"4471","NC-2022-41","2022-08-05 16:02:08",-65.2524414,47.3927803,"?g- lazarus","m","After Second Year",5,"3D"
"4472","NC-2022-41","2022-08-12 16:00:00",-65.3843079,47.5026054,"?g- lazarus","m","After Second Year",96,"3D"
"4473","NC-2022-41","2022-08-19 16:02:08",-65.3809814,47.5008621,"?g- lazarus","m","After Second Year",116,"3D"
"4474","NC-2022-42","2022-02-23 15:00:16",-78.8112259,36.1162605,"?g- lazarus","m","Second Year",24,"3D"
"4475","NC-2022-42","2022-02-25 18:59:12",-78.8085098,36.1209984,"?g- lazarus","m","Second Year",56,"3D"
"4476","NC-2022-42","2022-02-27 15:00:16",-78.8001404,36.1274757,"?g- lazarus","m","Second Year",82,"3D"
"4477","NC-2022-42","2022-03-01 18:59:12",-78.7998886,36.1269112,"?g- lazarus","m","Second Year",0,"2D"
"4478","NC-2022-42","2022-03-03 15:00:16",-78.7997055,36.1269875,"?g- lazarus","m","Second Year",106,"3D"
"4479","NC-2022-42","2022-03-05 18:59:12",-78.7997055,36.1270142,"?g- lazarus","m","Second Year",66,"3D"
"4480","NC-2022-42","2022-03-07 15:00:16",-78.3821716,36.8778114,"?g- lazarus","m","Second Year",102,"3D"
"4481","NC-2022-42","2022-03-09 18:59:12",-78.3830643,36.8777618,"?g- lazarus","m","Second Year",144,"3D"
"4482","NC-2022-42","2022-03-15 15:00:16",-78.3722382,36.9184914,"?g- lazarus","m","Second Year",135,"3D"
"4483","NC-2022-42","2022-03-17 18:59:12",-78.3724136,36.9177475,"?g- lazarus","m","Second Year",89,"3D"
"4484","NC-2022-42","2022-03-19 15:00:16",-75.7509003,41.3793678,"?g- lazarus","m","Second Year",246,"3D"
"4485","NC-2022-42","2022-03-21 18:59:12",-75.2757339,41.6750717,"?g- lazarus","m","Second Year",459,"3D"
"4486","NC-2022-42","2022-03-23 15:00:16",-75.2757111,41.6750221,"?g- lazarus","m","Second Year",423,"3D"
"4487","NC-2022-42","2022-03-25 18:59:12",-75.2755051,41.6749954,"?g- lazarus","m","Second Year",423,"3D"
"4488","NC-2022-42","2022-03-27 15:00:16",-69.1753311,44.2993546,"?g- lazarus","m","Second Year",139,"3D"
"4489","NC-2022-42","2022-03-31 15:00:16",-69.172905,44.2956161,"?g- lazarus","m","Second Year",182,"3D"
"4490","NC-2022-42","2022-04-02 18:59:12",-65.401535,45.6833153,"?g- lazarus","m","Second Year",106,"3D"
"4491","NC-2022-42","2022-04-04 15:00:16",-63.4262924,45.3106041,"?g- lazarus","m","Second Year",0,"2D"
"4492","NC-2022-42","2022-04-06 18:59:12",-63.4264717,45.3107567,"?g- lazarus","m","Second Year",17,"3D"
"4493","NC-2022-42","2022-04-08 15:00:16",-63.4266243,45.3107567,"?g- lazarus","m","Second Year",81,"3D"
"4494","NC-2022-42","2022-04-10 18:59:12",-63.4300804,45.3086853,"?g- lazarus","m","Second Year",51,"3D"
"4495","NC-2022-42","2022-04-12 15:00:16",-63.4301567,45.3088646,"?g- lazarus","m","Second Year",48,"3D"
"4496","NC-2022-42","2022-04-16 15:00:16",-63.430336,45.3088646,"?g- lazarus","m","Second Year",52,"3D"
"4497","NC-2022-42","2022-04-18 18:59:12",-63.431282,45.3091698,"?g- lazarus","m","Second Year",54,"3D"
"4498","NC-2022-42","2022-04-20 15:00:16",-63.4312325,45.3087349,"?g- lazarus","m","Second Year",55,"3D"
"4499","NC-2022-42","2022-04-28 15:00:16",-63.4258308,45.3152657,"?g- lazarus","m","Second Year",15,"3D"
"4500","NC-2022-42","2022-04-30 18:59:12",-63.4179192,45.2949104,"?g- lazarus","m","Second Year",38,"3D"
"4501","NC-2022-42","2022-05-04 18:59:12",-63.4154358,45.2940407,"?g- lazarus","m","Second Year",42,"3D"
"4502","NC-2022-42","2022-05-06 15:00:16",-63.4176636,45.2948608,"?g- lazarus","m","Second Year",60,"3D"
"4503","NC-2022-42","2022-05-08 18:59:12",-63.4301567,45.3123703,"?g- lazarus","m","Second Year",65,"3D"
"4504","NC-2022-42","2022-05-10 15:00:16",-63.4304886,45.3129082,"?g- lazarus","m","Second Year",27,"3D"
"4505","NC-2022-42","2022-05-12 18:59:12",-63.4302864,45.3122177,"?g- lazarus","m","Second Year",29,"3D"
"4506","NC-2022-42","2022-05-14 15:00:16",-63.4303093,45.3126259,"?g- lazarus","m","Second Year",29,"3D"
"4507","NC-2022-42","2022-05-16 18:59:12",-63.4302864,45.3127556,"?g- lazarus","m","Second Year",54,"3D"
"4508","NC-2022-42","2022-05-18 15:00:16",-63.4301567,45.3127556,"?g- lazarus","m","Second Year",0,"2D"
"4509","NC-2022-42","2022-05-27 16:02:08",-63.3963127,45.2975235,"?g- lazarus","m","Second Year",67,"3D"
"4510","NC-2022-42","2022-06-03 16:00:00",-63.3949585,45.2981644,"?g- lazarus","m","Second Year",46,"3D"
"4511","NC-2022-42","2022-06-10 16:02:08",-63.4510727,45.3155708,"?g- lazarus","m","Second Year",48,"3D"
"4512","NC-2022-42","2022-07-01 16:00:00",-63.4307442,45.3127289,"?g- lazarus","m","Second Year",53,"3D"
"4513","NC-2022-42","2022-07-08 16:02:08",-63.4295425,45.3090706,"?g- lazarus","m","Second Year",-1,"3D"
"4514","NC-2022-42","2022-07-15 16:00:00",-63.429184,45.3069191,"?g- lazarus","m","Second Year",77,"3D"
"4515","NC-2022-42","2022-07-22 16:02:08",-63.431694,45.3089142,"?g- lazarus","m","Second Year",8,"3D"
"4516","NC-2022-42","2022-07-29 16:00:00",-63.4308472,45.3126793,"?g- lazarus","m","Second Year",44,"3D"
"4517","NC-2022-42","2022-08-05 16:02:08",-63.4306183,45.3129616,"?g- lazarus","m","Second Year",51,"3D"
"4518","NC-2022-42","2022-08-12 16:00:00",-63.4284668,45.3046646,"?g- lazarus","m","Second Year",38,"3D"
"4519","NC-2022-42","2022-08-19 16:02:08",-63.4183311,45.290741,"?g- lazarus","m","Second Year",41,"3D"
"4520","NC-2022-43","2022-02-23 15:00:16",-78.821846,36.0905838,"?g- lazarus","m","Second Year",69,"3D"
"4521","NC-2022-43","2022-02-25 18:59:12",-78.821106,36.0902023,"?g- lazarus","m","Second Year",0,"2D"
"4522","NC-2022-43","2022-02-27 15:00:16",-78.8218765,36.0906372,"?g- lazarus","m","Second Year",32,"3D"
"4523","NC-2022-43","2022-03-01 18:59:12",-78.8216705,36.0907402,"?g- lazarus","m","Second Year",41,"3D"
"4524","NC-2022-43","2022-03-03 15:00:16",-78.8219757,36.0903549,"?g- lazarus","m","Second Year",0,"2D"
"4525","NC-2022-43","2022-03-05 18:59:12",-78.8218231,36.0905838,"?g- lazarus","m","Second Year",58,"3D"
"4526","NC-2022-43","2022-03-07 15:00:16",-78.8218231,36.0905075,"?g- lazarus","m","Second Year",68,"3D"
"4527","NC-2022-43","2022-03-09 18:59:12",-78.8220825,36.0904045,"?g- lazarus","m","Second Year",35,"3D"
"4528","NC-2022-43","2022-03-15 15:00:16",-81.8204041,39.5161972,"?g- lazarus","m","Second Year",235,"3D"
"4529","NC-2022-43","2022-03-17 18:59:12",-83.0876541,42.2650757,"?g- lazarus","m","Second Year",165,"3D"
"4530","NC-2022-43","2022-03-19 15:00:16",-83.2036514,42.7619209,"?g- lazarus","m","Second Year",254,"3D"
"4531","NC-2022-43","2022-03-21 18:59:12",-83.1697311,42.8105583,"?g- lazarus","m","Second Year",0,"2D"
"4532","NC-2022-44","2022-03-01 18:59:12",-78.8066406,36.0985222,"?g- lazarus","m","Second Year",62,"3D"
"4533","NC-2022-44","2022-03-03 15:00:16",-78.806488,36.0985489,"?g- lazarus","m","Second Year",66,"3D"
"4534","NC-2022-44","2022-03-05 18:59:12",-78.8058472,36.0995216,"?g- lazarus","m","Second Year",54,"3D"
"4535","NC-2022-44","2022-03-07 15:00:16",-78.8060303,36.0991364,"?g- lazarus","m","Second Year",51,"3D"
"4536","NC-2022-44","2022-03-09 18:59:12",-78.8061829,36.0972939,"?g- lazarus","m","Second Year",71,"3D"
"4537","NC-2022-44","2022-03-11 15:00:16",-78.8060532,36.0988808,"?g- lazarus","m","Second Year",79,"3D"
"4538","NC-2022-44","2022-03-13 18:59:12",-78.8065186,36.0987282,"?g- lazarus","m","Second Year",71,"3D"
"4539","NC-2022-44","2022-03-15 15:00:16",-78.8063354,36.0988808,"?g- lazarus","m","Second Year",99,"3D"
"4540","NC-2022-44","2022-03-17 18:59:12",-78.8063889,36.0986481,"?g- lazarus","m","Second Year",58,"3D"
"4541","NC-2022-44","2022-03-19 15:00:16",-75.0893173,40.4085884,"?g- lazarus","m","Second Year",71,"3D"
"4542","NC-2022-44","2022-03-21 18:59:12",-75.0892944,40.4086418,"?g- lazarus","m","Second Year",97,"3D"
"4543","NC-2022-44","2022-03-23 15:00:16",-75.0899582,40.4105072,"?g- lazarus","m","Second Year",105,"3D"
"4544","NC-2022-44","2022-03-25 18:59:12",-75.0900574,40.4105072,"?g- lazarus","m","Second Year",109,"3D"
"4545","NC-2022-44","2022-03-27 15:00:16",-68.8300934,44.1667442,"?g- lazarus","m","Second Year",-14,"3D"
"4546","NC-2022-44","2022-03-29 18:59:12",-68.8331909,44.1657486,"?g- lazarus","m","Second Year",20,"3D"
