ID,time,lon,lat,sex,age,height_above_wgs84,height_above_terrain,migratory_state,moving,day_night,known_ground_location,possible_flight_location
AL-2020-04,2020-02-04 14:00:32,-87.1527557,32.0798073,m,After Second Year,65,3.0101999999999975,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-02-04 19:58:56,-87.1527023,32.0798073,m,After Second Year,61,-0.7038999999999973,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-02-05 05:00:48,-87.1550064,32.0839539,m,After Second Year,56,3.1088999999999984,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-07 05:00:48,-87.1547241,32.0838013,m,After Second Year,53,-0.3586999999999989,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-09 05:00:48,-87.1593094,32.0868225,m,After Second Year,51,-3.4084999999999965,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-13 05:00:48,-87.1578522,32.0883827,m,After Second Year,68,12.629399999999997,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-15 05:00:48,-87.159591699999993,32.0862846,m,After Second Year,54,0.04930000000000234,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-17 05:00:48,-87.1590042,32.0870781,m,After Second Year,55,0.8581999999999965,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-19 05:00:48,-87.1588211,32.08741,m,After Second Year,62,7.7956999999999965,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-21 05:00:48,-87.1564178,32.0409203,m,After Second Year,65,-1.370599999999996,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-23 05:00:48,-87.1589737,32.0872841,m,After Second Year,21,-33.2137,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-25 05:00:48,-87.1588211,32.08741,m,After Second Year,42,-12.204300000000003,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-27 05:00:48,-87.1588516,32.08741,m,After Second Year,53,-1.2242999999999995,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-02-29 05:00:48,-87.1590805,32.0872307,m,After Second Year,54,-0.22270000000000323,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-02 05:00:48,-84.4078445,38.3455353,m,After Second Year,249,-6.496000000000009,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-04 05:00:48,-84.4094315,38.3490944,m,After Second Year,255,-3.2649999999999864,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-08 04:01:04,-84.9207687,42.9927826,m,After Second Year,197,-0.39799999999999613,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-10 04:01:04,-84.9204636,42.9919357,m,After Second Year,198,0.02600000000001046,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-12 04:01:04,-84.9181061,42.9942398,m,After Second Year,212,13.489000000000004,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-14 04:01:04,-84.9204636,42.9918327,m,After Second Year,209,10.836000000000013,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-15 03:58:56,-84.9204102,42.9918098,m,After Second Year,143,-55.403999999999996,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-16 04:01:04,-84.9203568,42.9917831,m,After Second Year,194,-4.522999999999996,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-17 03:58:56,-84.9204102,42.9918327,m,After Second Year,202,3.695999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-18 04:01:04,-84.9207153,42.9920387,m,After Second Year,34,-163.92,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-19 03:58:56,-84.920433,42.991909,m,After Second Year,206,7.921999999999997,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-20 04:01:04,-84.9197159,43.0526085,m,After Second Year,243,-0.36099999999999,Point state: Stationary,TRUE,Night,FALSE,FALSE
AL-2020-04,2020-03-22 04:01:04,-84.9204102,42.9917564,m,After Second Year,194,-4.527999999999992,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-23 03:58:56,-84.9204102,42.9918327,m,After Second Year,195,-3.304000000000002,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-24 04:01:04,-84.9204636,42.9916801,m,After Second Year,233,34.391999999999996,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-26 04:01:04,-84.9203873,42.9920387,m,After Second Year,170,-27.929000000000002,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-27 03:58:56,-84.920433,42.9918861,m,After Second Year,197,-1.117999999999995,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-28 04:01:04,-84.9204102,42.991909,m,After Second Year,196,-2.157999999999987,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-29 03:58:56,-84.9205093,42.9920387,m,After Second Year,184,-13.706999999999994,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-30 04:01:04,-84.9204102,42.991909,m,After Second Year,187,-11.157999999999987,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-03-31 03:58:56,-84.9205093,42.991909,m,After Second Year,205,7.044000000000011,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-01 04:01:04,-84.9202805,42.9918327,m,After Second Year,155,-43.41,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-02 03:58:56,-84.9204636,42.9919624,m,After Second Year,184,-13.913999999999987,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-03 04:01:04,-84.9204636,42.9919357,m,After Second Year,198,0.02600000000001046,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-04 03:58:56,-84.9207153,42.9920387,m,After Second Year,187,-10.919999999999987,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-05 04:01:04,-84.9204102,42.9918861,m,After Second Year,200,1.8019999999999925,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-06 03:58:56,-84.9207153,42.9919624,m,After Second Year,196,-1.9960000000000093,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-07 04:01:04,-84.9207687,42.9919624,m,After Second Year,204,6.484000000000009,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-08 03:58:56,-84.920433,42.9919357,m,After Second Year,201,2.98599999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-09 04:01:04,-84.9206924,42.9919624,m,After Second Year,191,-6.943999999999988,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-10 03:58:56,-84.9204102,42.9918861,m,After Second Year,204,5.8019999999999925,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-11 04:01:04,-84.920433,42.9918594,m,After Second Year,201,2.8019999999999925,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-12 03:58:56,-84.9206619,42.9915504,m,After Second Year,185,-13.86099999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-13 04:01:04,-84.9203873,42.991909,m,After Second Year,212,13.78200000000001,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-14 03:58:56,-84.9204102,42.9918098,m,After Second Year,203,4.596000000000004,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-15 04:01:04,-84.9204102,42.9918861,m,After Second Year,205,6.8019999999999925,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-17 04:01:04,-84.9204102,42.9917831,m,After Second Year,203,4.616000000000014,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-19 04:01:04,-84.9204636,42.991909,m,After Second Year,214,15.942000000000007,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-21 04:01:04,-84.9203339,42.9918594,m,After Second Year,200,1.622000000000014,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-23 04:01:04,-84.9204636,42.9920654,m,After Second Year,220,22.295999999999992,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-25 04:01:04,-84.9203568,42.9917564,m,After Second Year,196,-2.5320000000000107,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-27 04:01:04,-84.9203568,42.9918327,m,After Second Year,205,6.61699999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-04-29 04:01:04,-84.9157028,42.9724045,m,After Second Year,208,-1.531000000000006,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-05-02 03:58:56,-84.9203873,42.9918861,m,After Second Year,202,3.8019999999999925,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-05-05 19:01:20,-84.9197159,42.9937019,m,After Second Year,202,4.4010000000000105,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-05-10 03:58:56,-84.9204102,42.9918327,m,After Second Year,199,0.695999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-05-13 19:01:20,-84.9212036,42.9917297,m,After Second Year,203,5.651999999999987,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-05-18 03:58:56,-84.9161835,42.9728889,m,After Second Year,211,1.8549999999999898,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-05-21 19:01:20,-84.9195099,42.9932671,m,After Second Year,72,-126.28299999999999,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-05-26 03:58:56,-84.9161606,42.9726334,m,After Second Year,210,1.4879999999999995,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-05-29 19:01:20,-84.919487,42.9934731,m,After Second Year,200,1.7719999999999914,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-06-03 03:58:56,-84.918129,42.9942131,m,After Second Year,203,4.449000000000012,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-06-06 19:01:20,-84.9199219,42.9928589,m,After Second Year,190,-7.923000000000002,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-06-11 03:58:56,-84.9037476,42.9762955,m,After Second Year,233,-0.043000000000006366,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-06-14 19:01:20,-84.9212265,42.9919357,m,After Second Year,212,15.078000000000003,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-04,2020-06-19 03:58:56,-84.9036407,42.9766541,m,After Second Year,236,3.820999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-06-27 03:58:56,-84.9035416,42.9766769,m,After Second Year,237,4.6980000000000075,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-04,2020-06-30 19:01:20,-84.8993683,42.9628029,m,After Second Year,182,-21.94999999999999,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-05,2020-02-04 14:00:32,-87.2100983,32.0979576,m,After Second Year,20,-6.3957000000000015,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-05,2020-02-04 19:58:56,-87.2097397,32.097599,m,After Second Year,39,12.7667,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2020-05,2020-02-05 05:00:48,-87.1668625,32.0880508,m,After Second Year,62,9.2091,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-07 05:00:48,-87.2093811,32.0973701,m,After Second Year,96,69.529,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-09 05:00:48,-87.2099686,32.097805,m,After Second Year,25,-1.3612000000000002,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-11 05:00:48,-88.5021286,34.3189888,m,After Second Year,98,2.507000000000005,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-02-13 05:00:48,-88.624855,34.193779,m,After Second Year,82,-14.724400000000003,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-15 05:00:48,-88.6247787,34.1935997,m,After Second Year,87,-9.084599999999995,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-17 05:00:48,-91.1578979,38.9626999,m,After Second Year,225,2.3460000000000036,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-19 05:00:48,-91.1580276,38.9831047,m,After Second Year,202,8.376000000000005,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-21 05:00:48,-91.1530075,38.9764481,m,After Second Year,213,-2.2249999999999943,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-23 05:00:48,-91.1577759,38.9628563,m,After Second Year,226,2.8959999999999866,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-25 05:00:48,-91.1574631,38.9639549,m,After Second Year,229,3.7649999999999864,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-27 05:00:48,-91.1555481,38.9629822,m,After Second Year,225,-2.359000000000009,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-02-29 05:00:48,-91.1469421,38.9818993,m,After Second Year,216,12.664999999999992,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-01 04:58:40,-91.1559296,38.9631615,m,After Second Year,235,8.014999999999986,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-02 05:00:48,-91.1469727,38.9818993,m,After Second Year,195,-8.302999999999997,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-03 04:58:40,-91.146843,38.9818497,m,After Second Year,210,5.842999999999989,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-04 05:00:48,-91.146843,38.9818497,m,After Second Year,212,7.842999999999989,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-05 04:58:40,-91.1471252,38.98172,m,After Second Year,207,1.5420000000000016,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-06 05:00:48,-91.1469727,38.9818764,m,After Second Year,204,0.5240000000000009,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-07 04:58:40,-91.1469727,38.9818001,m,After Second Year,202,-2.3000000000000114,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-09 03:58:56,-91.1472015,38.9818001,m,After Second Year,202,-2.945999999999998,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-10 04:01:04,-91.156517,38.963623,m,After Second Year,230,3.6750000000000114,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-12 04:01:04,-91.1553955,38.966053,m,After Second Year,225,-1.1709999999999923,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-13 03:58:56,-90.2736511,41.7837181,m,After Second Year,173,-6.9410000000000025,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-14 04:01:04,-90.2735977,41.7838707,m,After Second Year,184,4.076999999999998,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-15 03:58:56,-90.2741623,41.7839241,m,After Second Year,181,1.0120000000000005,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-16 04:01:04,-90.1589355,42.0977783,m,After Second Year,1188,1008.229,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-03-17 03:58:56,-89.9060364,43.7314415,m,After Second Year,274,7.031999999999982,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-19 03:58:56,-89.924057,43.7435265,m,After Second Year,282,5.543999999999983,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-20 04:01:04,-89.9169388,43.738636,m,After Second Year,270,-2.5230000000000246,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-21 03:58:56,-89.9080048,43.7439613,m,After Second Year,277,-3.646000000000015,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-22 04:01:04,-89.9076233,43.7445488,m,After Second Year,87,-194.034,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-23 03:58:56,-89.907753,43.7445488,m,After Second Year,72,-208.88099999999997,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-24 04:01:04,-87.6928635,44.0415115,m,After Second Year,195,-6.088999999999999,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-03-26 04:01:04,-82.7463531,43.0882416,m,After Second Year,1188,948.653,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-03-27 03:58:56,-79.8639984,44.8473473,m,After Second Year,166,-10.443999999999988,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-03-28 04:01:04,-79.2531357,45.6084862,m,After Second Year,778,364.271,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2020-05,2020-03-29 03:58:56,-80.2183838,46.4182396,m,After Second Year,199,-18.954000000000008,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-30 04:01:04,-80.2179184,46.4183693,m,After Second Year,224,5.64500000000001,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-03-31 03:58:56,-80.2170486,46.4187775,m,After Second Year,108,-112.75999999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-01 04:01:04,-80.2223206,46.4198532,m,After Second Year,143,-86.144,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-03 04:01:04,-80.2217865,46.4195709,m,After Second Year,236,7.858000000000004,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-05 04:01:04,-80.2217636,46.4198265,m,After Second Year,229,-0.41499999999999204,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-07 04:01:04,-80.2219391,46.4197769,m,After Second Year,242,13.050000000000011,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-09 04:01:04,-80.2220154,46.4196472,m,After Second Year,213,-15.37899999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-11 04:01:04,-80.2222977,46.4195709,m,After Second Year,231,3.2439999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-13 04:01:04,-80.2222977,46.4195709,m,After Second Year,233,5.244,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-15 04:01:04,-80.2213211,46.4197006,m,After Second Year,241,10.324999999999989,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-17 04:01:04,-80.2224503,46.4199562,m,After Second Year,234,4.6440000000000055,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-19 04:01:04,-80.2232437,46.4218483,m,After Second Year,191,-35.00999999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-21 04:01:04,-80.223114,46.421978,m,After Second Year,234,8.067000000000007,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-23 04:01:04,-80.221405,46.4196739,m,After Second Year,233,3.1500000000000057,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-25 04:01:04,-80.223732,46.4226189,m,After Second Year,216,-11.311000000000007,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-27 04:01:04,-80.2235489,46.421875,m,After Second Year,226,0.3499999999999943,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-04-29 04:01:04,-80.2236557,46.4219017,m,After Second Year,238,12.286000000000001,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2020-05,2020-05-01 04:01:04,-80.2235794,46.4219017,m,After Second Year,230,4.170999999999992,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-02-12 16:59:44,-87.1612015,32.0884094,m,After Second Year,41,-6.263300000000001,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-02-17 05:00:48,-87.1603317,32.087307,m,After Second Year,51,-0.8226999999999975,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-02-18 16:59:44,-87.1619949,32.089077,m,After Second Year,63,12.582900000000002,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-02-20 04:58:40,-87.1593323,32.0864372,m,After Second Year,60,5.964799999999997,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-02-21 17:01:52,-87.1611557,32.0883331,m,After Second Year,116,68.60220000000001,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-02-23 05:00:48,-87.1596451,32.0867729,m,After Second Year,67,12.631599999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-02-24 16:59:44,-87.1612778,32.0886154,m,After Second Year,35,-13.005499999999998,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-02-26 04:58:40,-85.6021118,34.1505928,m,After Second Year,33,-146.59,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-02-27 17:01:52,-85.6135025,34.1348228,m,After Second Year,28,-151.367,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-01 05:00:48,-83.1295624,36.1826935,m,After Second Year,353,-0.6329999999999814,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-02 16:59:44,-83.1300735,36.1847687,m,After Second Year,342,-5.086999999999989,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-04 04:58:40,-83.1296158,36.1827202,m,After Second Year,361,7.581999999999994,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-05 17:01:52,-83.1300201,36.1846924,m,After Second Year,343,-4.160000000000025,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-07 05:00:48,-83.1296387,36.1827469,m,After Second Year,358,4.7620000000000005,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-08 16:59:44,-83.1300735,36.1845627,m,After Second Year,342,-1.3969999999999914,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-10 04:58:40,-79.2157288,40.713665,m,After Second Year,411,3.3009999999999877,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-11 17:01:52,-79.2172928,40.7094154,m,After Second Year,388,7.295999999999992,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-13 05:00:48,-79.2175217,40.7069054,m,After Second Year,383,0.6960000000000264,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-14 16:00:00,-79.2172928,40.709465,m,After Second Year,393,12.177000000000021,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-16 03:58:56,-79.2176285,40.7068024,m,After Second Year,386,3.6059999999999945,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-17 16:02:08,-79.217392,40.7093887,m,After Second Year,389,6.721000000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-19 04:01:04,-79.2113037,40.7052917,m,After Second Year,394,2.5849999999999795,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-20 16:00:00,-79.2173691,40.7094383,m,After Second Year,390,7.995999999999981,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-22 03:58:56,-79.2133484,40.7046013,m,After Second Year,394,4.096000000000004,Point state: Migratory (spring),FALSE,Night,FALSE,FALSE
AL-2021-08,2021-03-23 16:02:08,-79.2173462,40.7093124,m,After Second Year,383,1.795000000000016,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-26 16:00:00,-76.2391205,43.9778671,m,After Second Year,24,-52.9199,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
AL-2021-08,2021-03-28 03:58:56,-73.8340454,45.8628464,m,After Second Year,174,81.527,Point state: Migratory (spring),TRUE,Night,FALSE,TRUE
AL-2021-08,2021-03-29 16:02:08,-72.8765793,46.4364433,m,After Second Year,9,-101.12,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-03-31 04:01:04,-72.877655,46.4361343,m,After Second Year,100,-11.492999999999995,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-06 04:01:04,-72.8811417,46.4351883,m,After Second Year,116,4.320999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-07 16:00:00,-72.8770447,46.4367485,m,After Second Year,125,17.950999999999993,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-09 03:58:56,-72.8774033,46.4361343,m,After Second Year,103,-8.165999999999997,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-10 16:02:08,-72.8790131,46.4379272,m,After Second Year,45,-67.83,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-12 04:01:04,-72.8731003,46.4342155,m,After Second Year,106,1.019999999999996,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-13 16:00:00,-72.8781662,46.4362373,m,After Second Year,111,-0.7980000000000018,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-15 03:58:56,-72.8639069,46.4290161,m,After Second Year,91,-2.320999999999998,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-16 16:02:08,-72.878479,46.4364662,m,After Second Year,134,22.235,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-18 04:01:04,-72.877449,46.436058,m,After Second Year,99,-11.995999999999995,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-19 16:00:00,-72.8785019,46.4362373,m,After Second Year,123,11.287000000000006,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-21 03:58:56,-72.8776093,46.4363403,m,After Second Year,104,-7.674000000000007,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-22 16:02:08,-72.8784485,46.4364166,m,After Second Year,107,-4.650999999999996,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-24 04:01:04,-72.8776093,46.436161,m,After Second Year,117,5.463999999999999,Point state: Stationary,FALSE,Night,FALSE,FALSE
AL-2021-08,2021-04-25 16:00:00,-72.878067,46.4362869,m,After Second Year,148,35.900000000000006,Point state: Stationary,FALSE,Day,TRUE,FALSE
AL-2021-08,2021-04-28 16:02:08,-72.8782501,46.4364929,m,After Second Year,110,-1.6850000000000023,Point state: Stationary,FALSE,Day,TRUE,FALSE
