"","ID","time","lon","lat","event_id","tagtype","sex","age","height_above_wgs84","fix","point_state","designated_before","moving"
"12854","NS-2024-37","2025-01-22 01:59:28",-76.4338837,35.5975571,37720581125,"4g - overwater","f","AHY",-22,"3D","Point state: Winter",FALSE,FALSE
"12855","NS-2024-37","2025-01-23 02:01:36",-76.4287643,35.5847054,37720581211,"4g - overwater","f","AHY",-30,"3D","Point state: Winter",FALSE,FALSE
"12856","NS-2024-37","2025-01-24 01:59:28",-76.4287643,35.5847054,37720581295,"4g - overwater","f","AHY",-27,"3D","Point state: Winter",FALSE,FALSE
"12857","NS-2024-38","2024-10-19 02:01:36",-63.2043152,45.0084991,36143805745,"4g - overwater","f","HY",18,"3D","Point state: Summer",FALSE,FALSE
"12858","NS-2024-38","2024-10-20 01:59:28",-63.2043648,45.007988,36143805747,"4g - overwater","f","HY",15,"3D","Point state: Summer",FALSE,FALSE
"12859","NS-2024-38","2024-10-22 01:59:28",-63.2040329,45.0083694,36143805750,"4g - overwater","f","HY",12,"3D","Point state: Summer",FALSE,FALSE
"12860","NS-2024-38","2024-11-05 01:59:28",-63.209816,45.0093689,36143805765,"4g - overwater","f","HY",7,"3D","Point state: Summer",FALSE,FALSE
"12861","NS-2024-38","2024-11-06 02:01:36",-63.2098961,45.0096779,36143805775,"4g - overwater","f","HY",0,"3D","Point state: Summer",FALSE,FALSE
"12862","NS-2024-38","2024-11-07 01:59:28",-63.2039032,45.0081673,36143805779,"4g - overwater","f","HY",19,"3D","Point state: Summer",FALSE,FALSE
"12863","NS-2024-38","2024-11-08 02:01:36",-63.2040329,45.0081673,36187663503,"4g - overwater","f","HY",20,"3D","Point state: Summer",FALSE,FALSE
"12864","NS-2024-38","2024-11-09 01:59:28",-63.2042618,45.0084991,36187663510,"4g - overwater","f","HY",-2,"3D","Point state: Summer",FALSE,FALSE
"12865","NS-2024-38","2024-11-10 02:01:36",-63.2039299,45.008091,36187663517,"4g - overwater","f","HY",17,"3D","Point state: Summer",FALSE,FALSE
"12866","NS-2024-38","2024-11-11 01:59:28",-63.2042618,45.0083694,36187663524,"4g - overwater","f","HY",20,"3D","Point state: Summer",FALSE,FALSE
"12867","NS-2024-38","2024-11-12 02:01:36",-63.2041092,45.0081406,36309742093,"4g - overwater","f","HY",-3,"3D","Point state: Summer",FALSE,FALSE
"12868","NS-2024-38","2024-11-13 01:59:28",-64.117569,44.6361198,36309742100,"4g - overwater","f","HY",60,"3D","Point state: Migratory (fall)",FALSE,TRUE
"12869","NS-2024-38","2024-11-14 02:01:36",-68.6997375,43.9314575,36309742105,"4g - overwater","f","HY",1429,"3D","Point state: Migratory (fall)",FALSE,TRUE
"12870","NS-2024-38","2024-11-15",-75.3061981,39.5124359,36309742107,"4g - overwater","f","HY",14,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12871","NS-2024-38","2024-11-15 01:59:28",-75.3047714,39.5143547,36309742118,"4g - overwater","f","HY",16,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12872","NS-2024-38","2024-11-15 03:58:56",-75.3047943,39.514431,36309742129,"4g - overwater","f","HY",7,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12873","NS-2024-38","2024-11-16 00:02:08",-75.2312,39.5561,36338056353,"4g - overwater","f","HY",126,"3D","Point state: Migratory (fall)",FALSE,TRUE
"12874","NS-2024-38","2024-11-16 02:01:36",-75.0859,39.6746,36338056372,"4g - overwater","f","HY",22,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12875","NS-2024-38","2024-11-16 04:01:04",-75.098,39.7267,36338056391,"4g - overwater","f","HY",6,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12876","NS-2024-38","2024-11-17",-74.9746,39.5322,36338056409,"4g - overwater","f","HY",3,"3D","Point state: Migratory (fall)",FALSE,TRUE
"12877","NS-2024-38","2024-11-17 01:59:28",-75.0318,39.4754,36338056427,"4g - overwater","f","HY",0,"2D","Point state: Migratory (fall)",FALSE,FALSE
"12878","NS-2024-38","2024-11-17 03:58:56",-75.0338,39.4743,36338056443,"4g - overwater","f","HY",-17,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12879","NS-2024-38","2024-11-18 00:02:08",-75.0323,39.4766,36338056461,"4g - overwater","f","HY",-9,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12880","NS-2024-38","2024-11-18 02:01:36",-75.0329,39.4776,36338056476,"4g - overwater","f","HY",-37,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12881","NS-2024-38","2024-11-18 04:01:04",-75.0323563,39.4768257,36355950688,"4g - overwater","f","HY",-11,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12882","NS-2024-38","2024-11-19",-75.0321045,39.4766464,36355950700,"4g - overwater","f","HY",-14,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12883","NS-2024-38","2024-11-19 01:59:28",-75.0318756,39.477005,36355950718,"4g - overwater","f","HY",-10,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12884","NS-2024-38","2024-11-19 03:58:56",-75.0318756,39.4770317,36355950736,"4g - overwater","f","HY",-11,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12885","NS-2024-38","2024-11-20 00:02:08",-75.032074,39.4767761,36380458421,"4g - overwater","f","HY",2,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12886","NS-2024-38","2024-11-20 02:01:36",-75.0326157,39.4773369,36380458428,"4g - overwater","f","HY",-3,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12887","NS-2024-38","2024-11-20 04:01:04",-75.0331268,39.4775925,36380458436,"4g - overwater","f","HY",-9,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12888","NS-2024-38","2024-11-21",-75.0331268,39.4776192,36380458447,"4g - overwater","f","HY",6,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12889","NS-2024-38","2024-11-21 01:59:28",-75.0332031,39.4775925,36380458466,"4g - overwater","f","HY",-13,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12890","NS-2024-38","2024-11-21 03:58:56",-75.0331039,39.4775696,36380458485,"4g - overwater","f","HY",-6,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12891","NS-2024-38","2024-11-22 00:02:08",-75.0331802,39.4775696,36380458501,"4g - overwater","f","HY",-2,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12892","NS-2024-38","2024-11-22 02:01:36",-75.0334091,39.4773369,36380458517,"4g - overwater","f","HY",-3,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12893","NS-2024-38","2024-11-22 04:01:04",-75.0320282,39.4766731,36595292309,"4g - overwater","f","HY",-14,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12894","NS-2024-38","2024-11-23",-75.0332794,39.4775696,36595292322,"4g - overwater","f","HY",0,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12895","NS-2024-38","2024-11-23 01:59:28",-75.0331802,39.4772873,36595292339,"4g - overwater","f","HY",-4,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12896","NS-2024-38","2024-11-23 03:58:56",-75.033226,39.4775696,36595292355,"4g - overwater","f","HY",-3,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12897","NS-2024-38","2024-11-24 04:01:04",-75.033,39.4777,36642387954,"4g - overwater","f","HY",-7,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12898","NS-2024-38","2024-11-25",-75.0346,39.4759,36642387959,"4g - overwater","f","HY",53,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12899","NS-2024-38","2024-11-25 03:58:56",-75.033,39.4772,36642387977,"4g - overwater","f","HY",-5,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12900","NS-2024-38","2024-11-26 00:02:08",-75.7292,38.1796,36642387991,"4g - overwater","f","HY",-30,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12901","NS-2024-38","2024-11-26 02:01:36",-75.7291,38.1797,36642388010,"4g - overwater","f","HY",-29,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12902","NS-2024-38","2024-11-26 04:01:04",-75.6398,38.2451,36642388029,"4g - overwater","f","HY",34,"3D","Point state: Migratory (fall)",FALSE,TRUE
"12903","NS-2024-38","2024-11-27",-75.4369,38.1618,36642388048,"4g - overwater","f","HY",-25,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12904","NS-2024-38","2024-11-27 01:59:28",-75.4368,38.1619,36642388067,"4g - overwater","f","HY",-28,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12905","NS-2024-38","2024-11-27 03:58:56",-75.4368,38.1619,36642388086,"4g - overwater","f","HY",-27,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12906","NS-2024-38","2024-11-28 00:02:08",-75.4366,38.1622,36642388104,"4g - overwater","f","HY",-21,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12907","NS-2024-38","2024-11-28 04:01:04",-75.4367,38.1622,36642388132,"4g - overwater","f","HY",-25,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12908","NS-2024-38","2024-11-29",-75.4366,38.163,36642388150,"4g - overwater","f","HY",-26,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12909","NS-2024-38","2024-11-29 01:59:28",-75.4367,38.163,36642388166,"4g - overwater","f","HY",-22,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12910","NS-2024-38","2024-11-29 03:58:56",-75.4367,38.163,36642388182,"4g - overwater","f","HY",-31,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12911","NS-2024-38","2024-11-30 00:02:08",-75.4367,38.1622,36642388199,"4g - overwater","f","HY",-25,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12912","NS-2024-38","2024-11-30 02:01:36",-75.4364,38.1624,36642388217,"4g - overwater","f","HY",6,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12913","NS-2024-38","2024-11-30 04:01:04",-75.4368,38.1624,36642388235,"4g - overwater","f","HY",-27,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12914","NS-2024-38","2024-12-01",-75.437,38.1621,36642388253,"4g - overwater","f","HY",-40,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12915","NS-2024-38","2024-12-01 01:59:28",-75.4371,38.1623,36642388269,"4g - overwater","f","HY",-30,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12916","NS-2024-38","2024-12-01 03:58:56",-75.4371,38.1623,36642388286,"4g - overwater","f","HY",-28,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12917","NS-2024-38","2024-12-02 00:02:08",-75.4373,38.1623,36642388302,"4g - overwater","f","HY",-38,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12918","NS-2024-38","2024-12-02 02:01:36",-75.4373,38.1625,36642388316,"4g - overwater","f","HY",-27,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12919","NS-2024-38","2024-12-02 04:01:04",-75.4372711,38.1624947,36748089470,"4g - overwater","f","HY",-29,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12920","NS-2024-38","2024-12-03",-75.436554,38.1632881,36748089486,"4g - overwater","f","HY",-27,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12921","NS-2024-38","2024-12-03 03:58:56",-75.4364319,38.1631622,36748089506,"4g - overwater","f","HY",-34,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12922","NS-2024-38","2024-12-04 00:02:08",-75.4360428,38.1633911,36748089522,"4g - overwater","f","HY",-26,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12923","NS-2024-38","2024-12-04 02:01:36",-75.4361191,38.1633415,36748089537,"4g - overwater","f","HY",-26,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12924","NS-2024-38","2024-12-04 04:01:04",-75.4361725,38.1633415,36748089550,"4g - overwater","f","HY",-28,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12925","NS-2024-38","2024-12-05",-75.4366837,38.1634445,36933939225,"4g - overwater","f","HY",-28,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12926","NS-2024-38","2024-12-05 01:59:28",-75.4367142,38.1634445,36933939241,"4g - overwater","f","HY",-36,"3D","Point state: Migratory (fall)",FALSE,FALSE
"12927","NY-2022-38","2022-04-30 03:58:56",-75.9731598,42.4011917,22018446644,"5g NY breeding","f","Second Year",270,"3D","Point state: Summer",TRUE,FALSE
"12928","NY-2022-38","2022-05-02 07:02:24",-75.9729767,42.4003983,22018446649,"5g NY breeding","f","Second Year",269,"3D","Point state: Summer",TRUE,FALSE
"12929","NY-2022-38","2022-05-04 10:01:36",-75.972496,42.4014969,22018446655,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12930","NY-2022-38","2022-05-06 13:00:48",-75.9737244,42.3984261,22018446661,"5g NY breeding","f","Second Year",300,"3D","Point state: Summer",TRUE,FALSE
"12931","NY-2022-38","2022-05-08 16:00:00",-75.9740829,42.3978386,22341910575,"5g NY breeding","f","Second Year",253,"3D","Point state: Summer",TRUE,FALSE
"12932","NY-2022-38","2022-05-10 18:59:12",-75.9688797,42.392334,22341910584,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12933","NY-2022-38","2022-05-12 22:02:40",-75.973053,42.3978882,22367978855,"5g NY breeding","f","Second Year",274,"3D","Point state: Summer",TRUE,FALSE
"12934","NY-2022-38","2022-05-15 01:01:52",-75.9761505,42.3978615,22367978869,"5g NY breeding","f","Second Year",67,"3D","Point state: Summer",TRUE,FALSE
"12935","NY-2022-38","2022-05-17 04:01:04",-75.9750748,42.4056969,22503128733,"5g NY breeding","f","Second Year",278,"3D","Point state: Summer",TRUE,FALSE
"12936","NY-2022-38","2022-05-19 07:00:16",-75.973053,42.401165,22542227914,"5g NY breeding","f","Second Year",273,"3D","Point state: Summer",TRUE,FALSE
"12937","NY-2022-38","2022-05-21 09:59:28",-75.9749222,42.3993225,22574770775,"5g NY breeding","f","Second Year",318,"3D","Point state: Summer",TRUE,FALSE
"12938","NY-2022-38","2022-05-23 13:02:56",-75.9747162,42.3981705,22574770785,"5g NY breeding","f","Second Year",2,"3D","Point state: Summer",TRUE,FALSE
"12939","NY-2022-38","2022-05-25 16:02:08",-75.9743118,42.3964806,22574770802,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12940","NY-2022-38","2022-05-29 22:00:32",-75.9735184,42.3983498,22574770835,"5g NY breeding","f","Second Year",325,"3D","Point state: Summer",TRUE,FALSE
"12941","NY-2022-38","2022-06-03 03:58:56",-75.9732361,42.4014969,22623902536,"5g NY breeding","f","Second Year",272,"3D","Point state: Summer",TRUE,FALSE
"12942","NY-2022-38","2022-06-05 07:02:24",-75.973053,42.3962479,22623902540,"5g NY breeding","f","Second Year",273,"3D","Point state: Summer",TRUE,FALSE
"12943","NY-2022-38","2022-06-07 10:01:36",-75.9742584,42.3984756,22688507743,"5g NY breeding","f","Second Year",264,"3D","Point state: Summer",TRUE,FALSE
"12944","NY-2022-38","2022-06-09 13:00:48",-75.9735947,42.3961983,22688507757,"5g NY breeding","f","Second Year",384,"3D","Point state: Summer",TRUE,FALSE
"12945","NY-2022-38","2022-06-11 16:00:00",-75.974617,42.395813,22688507777,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12946","NY-2022-38","2022-06-13 18:59:12",-75.9734116,42.3959427,22688507781,"5g NY breeding","f","Second Year",283,"3D","Point state: Summer",TRUE,FALSE
"12947","NY-2022-38","2022-06-15 22:02:40",-75.9733887,42.396019,23054196933,"5g NY breeding","f","Second Year",275,"3D","Point state: Summer",TRUE,FALSE
"12948","NY-2022-38","2022-06-20 04:01:04",-75.9732132,42.3962479,23054196956,"5g NY breeding","f","Second Year",259,"3D","Point state: Summer",TRUE,FALSE
"12949","NY-2022-38","2022-06-22 07:00:16",-75.9732132,42.401371,23054196966,"5g NY breeding","f","Second Year",271,"3D","Point state: Summer",TRUE,FALSE
"12950","NY-2022-38","2022-06-26 13:02:56",-75.9734116,42.3963509,23054196990,"5g NY breeding","f","Second Year",268,"3D","Point state: Summer",TRUE,FALSE
"12951","NY-2022-38","2022-06-28 16:02:08",-75.9735184,42.3973007,23168807776,"5g NY breeding","f","Second Year",35,"3D","Point state: Summer",TRUE,FALSE
"12952","NY-2022-38","2022-06-30 19:01:20",-75.9732132,42.3965302,23168807779,"5g NY breeding","f","Second Year",209,"3D","Point state: Summer",TRUE,FALSE
"12953","NY-2022-38","2022-07-02 22:00:32",-75.9732132,42.3963013,23168807786,"5g NY breeding","f","Second Year",286,"3D","Point state: Summer",TRUE,FALSE
"12954","NY-2022-38","2022-07-05 00:59:44",-75.9719772,42.3977852,23168807792,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12955","NY-2022-38","2022-07-07 03:58:56",-75.9732361,42.4013939,23168807801,"5g NY breeding","f","Second Year",267,"3D","Point state: Summer",TRUE,FALSE
"12956","NY-2022-38","2022-07-09 07:02:24",-75.9741592,42.4016762,23168807812,"5g NY breeding","f","Second Year",270,"3D","Point state: Summer",TRUE,FALSE
"12957","NY-2022-38","2022-07-11 10:01:36",-75.9730301,42.3993225,23213804129,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12958","NY-2022-38","2022-07-15 16:00:00",-75.974411,42.3989372,23213804141,"5g NY breeding","f","Second Year",273,"3D","Point state: Summer",TRUE,FALSE
"12959","NY-2022-38","2022-07-17 18:59:12",-75.974411,42.3990898,23276541555,"5g NY breeding","f","Second Year",285,"3D","Point state: Summer",TRUE,FALSE
"12960","NY-2022-38","2022-07-22 01:01:52",-75.9754333,42.3987312,23276541571,"5g NY breeding","f","Second Year",55,"3D","Point state: Summer",TRUE,FALSE
"12961","NY-2022-38","2022-07-24 04:01:04",-75.9741821,42.4017029,23503662696,"5g NY breeding","f","Second Year",275,"3D","Point state: Summer",TRUE,FALSE
"12962","NY-2022-38","2022-07-26 07:00:16",-75.9741592,42.4015999,23503662697,"5g NY breeding","f","Second Year",272,"3D","Point state: Summer",TRUE,FALSE
"12963","NY-2022-38","2022-08-03 19:01:20",-75.9728241,42.3961716,23383318057,"5g NY breeding","f","Second Year",239,"3D","Point state: Summer",TRUE,FALSE
"12964","NY-2022-38","2022-08-08 00:59:44",-75.9784317,42.4043388,23383318067,"5g NY breeding","f","Second Year",311,"3D","Point state: Summer",TRUE,FALSE
"12965","NY-2022-38","2022-08-10 03:58:56",-75.9729309,42.3961487,23503662723,"5g NY breeding","f","Second Year",256,"3D","Point state: Summer",TRUE,FALSE
"12966","NY-2022-38","2022-08-12 07:02:24",-75.973877,42.3988876,23503662730,"5g NY breeding","f","Second Year",275,"3D","Point state: Summer",TRUE,FALSE
"12967","NY-2022-38","2022-08-16 13:00:48",-75.9740295,42.396328,23570158521,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12968","NY-2022-38","2022-08-20 18:59:12",-75.9739761,42.3964539,23570158530,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12969","NY-2022-38","2022-08-25 01:01:52",-75.9741058,42.4017029,23582561416,"5g NY breeding","f","Second Year",276,"3D","Point state: Summer",TRUE,FALSE
"12970","NY-2022-38","2022-08-27 04:01:04",-75.9740067,42.405365,23582561419,"5g NY breeding","f","Second Year",283,"3D","Point state: Summer",TRUE,FALSE
"12971","NY-2022-38","2022-08-29 07:00:16",-75.9739761,42.4054146,23582561422,"5g NY breeding","f","Second Year",277,"3D","Point state: Summer",TRUE,FALSE
"12972","NY-2022-38","2022-08-31 09:59:28",-75.9742584,42.3986053,23582561424,"5g NY breeding","f","Second Year",250,"3D","Point state: Summer",TRUE,FALSE
"12973","NY-2022-38","2022-09-04 16:02:08",-75.9740829,42.4018822,23657433893,"5g NY breeding","f","Second Year",276,"3D","Point state: Summer",TRUE,FALSE
"12974","NY-2022-38","2022-09-06 19:01:20",-75.9738464,42.3981171,23657433896,"5g NY breeding","f","Second Year",284,"3D","Point state: Summer",TRUE,FALSE
"12975","NY-2022-38","2022-09-13 03:58:56",-75.9747162,42.4021645,23744541456,"5g NY breeding","f","Second Year",274,"3D","Point state: Summer",TRUE,FALSE
"12976","NY-2022-38","2022-09-15 07:02:24",-75.9735184,42.3988609,23744541461,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12977","NY-2022-38","2022-09-17 10:01:36",-75.9748764,42.4019089,23744541492,"5g NY breeding","f","Second Year",267,"3D","Point state: Summer",TRUE,FALSE
"12978","NY-2022-38","2022-09-19 13:00:48",-75.9722137,42.3991432,23744541552,"5g NY breeding","f","Second Year",6,"3D","Point state: Summer",TRUE,FALSE
"12979","NY-2022-38","2022-09-23 18:59:12",-75.9744644,42.3991165,23844826409,"5g NY breeding","f","Second Year",267,"3D","Point state: Summer",TRUE,FALSE
"12980","NY-2022-38","2022-09-25 22:02:40",-75.974823,42.3993988,23844826410,"5g NY breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"12981","NY-2022-38","2022-09-28 01:01:52",-75.9748993,42.4019318,23992268484,"5g NY breeding","f","Second Year",280,"3D","Point state: Summer",TRUE,FALSE
"12982","NY-2022-38","2022-09-30 04:01:04",-75.9748459,42.4019585,23992268488,"5g NY breeding","f","Second Year",270,"3D","Point state: Summer",TRUE,FALSE
"12983","NY-2022-38","2022-10-02 07:00:16",-75.9741821,42.4054413,24072657994,"5g NY breeding","f","Second Year",285,"3D","Point state: Summer",TRUE,FALSE
"12984","NY-2022-38","2022-10-04 09:59:28",-75.9731827,42.3968124,24072657996,"5g NY breeding","f","Second Year",202,"3D","Point state: Summer",TRUE,FALSE
"12985","NY-2022-38","2022-10-08 16:02:08",-75.9741821,42.3978615,24072658000,"5g NY breeding","f","Second Year",249,"3D","Point state: Summer",TRUE,FALSE
"12986","NY-2022-38","2022-10-10 19:01:20",-75.974411,42.3980942,24072658004,"5g NY breeding","f","Second Year",269,"3D","Point state: Summer",TRUE,FALSE
"12987","NY-2022-38","2022-10-12 22:00:32",-75.9740295,42.3977585,24105166297,"5g NY breeding","f","Second Year",278,"3D","Point state: Summer",TRUE,FALSE
"12988","NY-2022-38","2022-10-15 00:59:44",-75.9743347,42.3981438,24105166299,"5g NY breeding","f","Second Year",315,"3D","Point state: Summer",TRUE,FALSE
"12989","NY-2022-38","2022-10-17 03:58:56",-75.9745407,42.3980675,24105166307,"5g NY breeding","f","Second Year",260,"3D","Point state: Summer",TRUE,FALSE
"12990","NY-2022-38","2022-10-19 07:02:24",-75.9729538,42.3962746,24105166313,"5g NY breeding","f","Second Year",268,"3D","Point state: Summer",TRUE,FALSE
"12991","NY-2022-38","2022-10-21 10:01:36",-75.9740295,42.4017525,24128612790,"5g NY breeding","f","Second Year",261,"3D","Point state: Summer",TRUE,FALSE
"12992","NY-2022-38","2022-10-23 13:00:48",-76.7279739,42.4311409,24128612808,"5g NY breeding","f","Second Year",336,"3D","Point state: Migratory (fall)",TRUE,FALSE
"12993","NY-2022-39","2022-05-04 10:01:36",-75.7116776,42.6318703,22018446654,"5g NY Breeding","f","Second Year",557,"3D","Point state: Summer",TRUE,FALSE
"12994","NY-2022-39","2022-05-06 13:00:48",-75.7412491,42.6276207,22018446660,"5g NY Breeding","f","Second Year",578,"3D","Point state: Summer",TRUE,FALSE
"12995","NY-2022-39","2022-05-08 16:00:00",-75.8069153,42.5958023,22367978832,"5g NY Breeding","f","Second Year",482,"3D","Point state: Summer",TRUE,FALSE
"12996","NY-2022-39","2022-05-10 18:59:12",-75.8064804,42.5963631,22367978845,"5g NY Breeding","f","Second Year",502,"3D","Point state: Summer",TRUE,FALSE
"12997","NY-2022-39","2022-05-12 22:02:40",-75.8081436,42.5959816,22503128722,"5g NY Breeding","f","Second Year",512,"3D","Point state: Summer",TRUE,FALSE
"12998","NY-2022-39","2022-05-15 01:01:52",-75.8074722,42.5960579,22503128726,"5g NY Breeding","f","Second Year",494,"3D","Point state: Summer",TRUE,FALSE
"12999","NY-2022-39","2022-05-17 04:01:04",-75.8076782,42.5957756,22503128732,"5g NY Breeding","f","Second Year",486,"3D","Point state: Summer",TRUE,FALSE
"13000","NY-2022-39","2022-05-19 07:00:16",-75.8092194,42.6006126,22503128741,"5g NY Breeding","f","Second Year",470,"3D","Point state: Summer",TRUE,FALSE
"13001","NY-2022-39","2022-05-21 09:59:28",-75.8081894,42.5949554,22574770774,"5g NY Breeding","f","Second Year",520,"3D","Point state: Summer",TRUE,FALSE
"13002","NY-2022-39","2022-05-25 16:02:08",-75.8084488,42.595314,22574770801,"5g NY Breeding","f","Second Year",489,"3D","Point state: Summer",TRUE,FALSE
"13003","NY-2022-39","2022-05-27 19:01:20",-75.8082199,42.5950089,22597278312,"5g NY Breeding","f","Second Year",530,"3D","Point state: Summer",TRUE,FALSE
"13004","NY-2022-39","2022-05-29 22:00:32",-75.8100586,42.5923729,22597278316,"5g NY Breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"13005","NY-2022-39","2022-06-01 00:59:44",-75.8081665,42.5951881,22608077376,"5g NY Breeding","f","Second Year",472,"3D","Point state: Summer",TRUE,FALSE
"13006","NY-2022-39","2022-06-03 03:58:56",-75.8076324,42.5951881,22608077384,"5g NY Breeding","f","Second Year",473,"3D","Point state: Summer",TRUE,FALSE
"13007","NY-2022-39","2022-06-05 07:02:24",-75.8074493,42.5951347,22688507731,"5g NY Breeding","f","Second Year",473,"3D","Point state: Summer",TRUE,FALSE
"13008","NY-2022-39","2022-06-11 16:00:00",-75.8094177,42.5961609,22688507776,"5g NY Breeding","f","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"13009","NY-2022-39","2022-06-13 18:59:12",-75.8078842,42.5961609,22703012968,"5g NY Breeding","f","Second Year",487,"3D","Point state: Summer",TRUE,FALSE
"13010","NY-2022-39","2022-06-15 22:02:40",-75.8082657,42.5961342,22703012976,"5g NY Breeding","f","Second Year",438,"3D","Point state: Summer",TRUE,FALSE
"13011","NY-2022-39","2022-06-20 04:01:04",-75.8074265,42.5956497,23054196955,"5g NY Breeding","f","Second Year",479,"3D","Point state: Summer",TRUE,FALSE
"13012","NY-2022-39","2022-06-22 07:00:16",-75.8071671,42.5953903,23054196965,"5g NY Breeding","f","Second Year",401,"3D","Point state: Summer",TRUE,FALSE
"13013","NY-2022-39","2022-06-24 09:59:28",-75.8083725,42.595211,23054196976,"5g NY Breeding","f","Second Year",505,"3D","Point state: Summer",TRUE,FALSE
"13014","NY-2022-39","2022-06-26 13:02:56",-75.8085022,42.5950317,23054196989,"5g NY Breeding","f","Second Year",497,"3D","Point state: Summer",TRUE,FALSE
"13015","NY-2022-39","2022-06-28 16:02:08",-75.8081665,42.5951881,23119367598,"5g NY Breeding","f","Second Year",482,"3D","Point state: Summer",TRUE,FALSE
"13016","NY-2022-39","2022-06-30 19:01:20",-75.8079376,42.5961075,23119367606,"5g NY Breeding","f","Second Year",497,"3D","Point state: Summer",TRUE,FALSE
"13017","NY-2022-39","2022-07-02 22:00:32",-75.8078613,42.5961838,23168807785,"5g NY Breeding","f","Second Year",465,"3D","Point state: Summer",TRUE,FALSE
"13018","NY-2022-39","2022-07-05 00:59:44",-75.8067551,42.5977478,23168807791,"5g NY Breeding","f","Second Year",79,"3D","Point state: Summer",TRUE,FALSE
"13019","NY-2022-39","2022-07-07 03:58:56",-75.8231659,42.6044807,23168807800,"5g NY Breeding","f","Second Year",434,"3D","Point state: Summer",TRUE,FALSE
"13020","NY-2022-39","2022-07-09 07:02:24",-75.806839,42.5957489,23168807811,"5g NY Breeding","f","Second Year",492,"3D","Point state: Summer",TRUE,FALSE
"13021","NY-2022-39","2022-07-11 10:01:36",-75.8083725,42.5951881,23213804128,"5g NY Breeding","f","Second Year",462,"3D","Point state: Summer",TRUE,FALSE
