Field1,ID,time,lon,lat,event_id,tagtype,sex,height_above_wgs84,height_above_wgs84_1,fix,point_state,moving,on_land,POINT_X,POINT_Y,POINT_Z,Terrain
737,FL-2022-07,2022-02-13 16:59:44,-80.428298999999996,26.834701500000001,21313725529,4g- Lazarus,m,,32.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.428296246999935,26.834696504000078,0.000000000000000,-21.4898987
747,FL-2022-07,2022-03-05 18:59:12,-80.427253699999994,26.831731800000000,21439409208,4g- Lazarus,m,,29.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-80.427250946999948,26.831726805000073,0.000000000000000,-21.6125660
824,FL-2022-09,2022-02-13 16:59:44,-80.427810699999995,26.831245400000000,21335177731,?g- lazarus,m,,29.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-80.427807946999962,26.831240405000074,0.000000000000000,-21.7083454
745,FL-2022-07,2022-03-01 18:59:12,-80.424484300000003,26.833370200000001,21517098621,4g- Lazarus,m,,8.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424481547999960,26.833365205000064,0.000000000000000,-21.7248421
503,FL-2021-03,2021-02-15 17:01:52,-80.420646700000006,26.833805099999999,17833286405,4g- hybrid,m,,34.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.420643948999952,26.833800104000034,0.000000000000000,-21.5183201
505,FL-2021-03,2021-02-18 16:59:44,-80.420341500000006,26.833908099999999,17869104835,4g- hybrid,m,,-14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.420338748999939,26.833903104000058,0.000000000000000,-21.4298706
743,FL-2022-07,2022-02-25 18:59:12,-80.425895699999998,26.836927400000000,21357856374,4g- Lazarus,m,,26.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.425892946999966,26.836922404000063,0.000000000000000,-22.1373539
504,FL-2021-03,2021-02-17 05:00:48,-80.421852099999995,26.838028000000001,17869104824,4g- hybrid,m,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421849348999956,26.838023003000046,0.000000000000000,-21.9351082
506,FL-2021-03,2021-02-20 04:58:40,-80.421852099999995,26.838028000000001,18009745610,4g- hybrid,m,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421849348999956,26.838023003000046,0.000000000000000,-21.9351082
544,FL-2021-04,2021-01-31 16:59:44,-80.421493499999997,26.837747600000000,17833286361,5g- hybrid,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421490748999986,26.837742604000027,0.000000000000000,-21.5200291
545,FL-2021-04,2021-02-05 17:01:52,-80.421440099999998,26.837799100000002,17833286363,5g- hybrid,f,,-10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421437348999973,26.837794104000068,0.000000000000000,-21.5259552
551,FL-2021-04,2021-02-21 17:01:52,-80.421440099999998,26.837593099999999,17901259884,5g- hybrid,f,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421437348999973,26.837588104000076,0.000000000000000,-21.4826317
636,FL-2022-05,2022-01-26 16:59:44,-80.422462499999995,26.837261200000000,21298407343,4g- Lazarus,m,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422459747999937,26.837256204000028,0.000000000000000,-21.6819210
637,FL-2022-05,2022-02-04 17:01:52,-80.422645599999996,26.837720900000001,21298407345,4g- Lazarus,m,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422642847999953,26.837715904000049,0.000000000000000,-21.5679493
638,FL-2022-05,2022-02-13 16:59:44,-80.422767600000000,26.837465300000002,21335177732,4g- Lazarus,m,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422764847999986,26.837460304000047,0.000000000000000,-21.5595951
639,FL-2022-05,2022-02-15 15:00:16,-80.422744800000004,26.837568300000001,21335177740,4g- Lazarus,m,,9.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422742047999975,26.837563304000071,0.000000000000000,-21.5957451
640,FL-2022-05,2022-02-17 18:59:12,-80.422645599999996,26.837541600000002,21335177753,4g- Lazarus,m,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422642847999953,26.837536604000036,0.000000000000000,-21.6352539
641,FL-2022-05,2022-02-19 15:00:16,-80.421440099999998,26.837720900000001,21335177768,4g- Lazarus,m,,24.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421437348999973,26.837715904000049,0.000000000000000,-21.5792618
736,FL-2022-07,2022-02-04 17:01:52,-80.424255400000007,26.836568799999998,21335177726,4g- Lazarus,m,,22.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424252647999936,26.836563804000036,0.000000000000000,-21.5463791
739,FL-2022-07,2022-02-17 18:59:12,-80.424636800000002,26.836799599999999,21357856349,4g- Lazarus,m,,32.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424634047999973,26.836794604000033,0.000000000000000,-21.6329765
740,FL-2022-07,2022-02-19 15:00:16,-80.424614000000005,26.836519200000001,21335177774,4g- Lazarus,m,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424611247999962,26.836514204000025,0.000000000000000,-21.5846844
741,FL-2022-07,2022-02-21 18:59:12,-80.424614000000005,26.836620300000000,21335177790,4g- Lazarus,m,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424611247999962,26.836615304000077,0.000000000000000,-21.6628361
744,FL-2022-07,2022-02-27 15:00:16,-80.425483700000001,26.836978899999998,21517098615,4g- Lazarus,m,,-2.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.425480947999972,26.836973904000047,0.000000000000000,-21.7116413
746,FL-2022-07,2022-03-03 15:00:16,-80.424232500000002,26.836544000000000,21439409197,4g- Lazarus,m,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.424229747999959,26.836539004000031,0.000000000000000,-21.5815735
823,FL-2022-09,2022-02-04 17:01:52,-80.423049899999995,26.838028000000001,21335177725,?g- lazarus,m,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.423047147999966,26.838023003000046,0.000000000000000,-21.8310738
825,FL-2022-09,2022-02-15 15:00:16,-80.422615100000002,26.837875400000001,21335177739,?g- lazarus,m,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.422612347999973,26.837870404000057,0.000000000000000,-21.6523399
826,FL-2022-09,2022-02-17 18:59:12,-80.423049899999995,26.838003199999999,21335177752,?g- lazarus,m,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.423047147999966,26.837998203000041,0.000000000000000,-21.6975155
500,FL-2021-03,2021-01-31 16:59:44,-80.418396000000001,26.835571300000002,17869104793,4g- hybrid,m,,41.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.418393249999951,26.835566304000054,0.000000000000000,-21.4308586
501,FL-2021-03,2021-02-06 16:59:44,-80.419036899999995,26.835136400000000,17869104797,4g- hybrid,m,,21.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.419034149999959,26.835131404000037,0.000000000000000,-21.3806190
502,FL-2021-03,2021-02-12 16:59:44,-80.418548599999994,26.835237500000002,17833286388,4g- hybrid,m,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.418545849999987,26.835232504000032,0.000000000000000,-21.4399681
507,FL-2021-03,2021-02-21 17:01:52,-80.419006300000007,26.835084899999998,18009745627,4g- hybrid,m,,21.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.419003549999957,26.835079904000054,0.000000000000000,-21.4260025
738,FL-2022-07,2022-02-15 15:00:16,-80.421234100000007,26.835775399999999,21357856343,4g- Lazarus,m,,4.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421231348999981,26.835770404000073,0.000000000000000,-21.6559525
742,FL-2022-07,2022-02-23 15:00:16,-80.421058700000003,26.835802099999999,21357856366,4g- Lazarus,m,,1.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.421055948999935,26.835797104000051,0.000000000000000,-21.3578148
792,FL-2022-07,2022-12-19 17:01:52,-80.425636299999994,26.840332000000000,24793389838,4g- Lazarus,m,,4.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.425633546999961,26.840327003000027,0.000000000000000,-21.5795059
793,FL-2022-07,2022-12-20 16:59:44,-80.420234699999995,26.838643999999999,24793389849,4g- Lazarus,m,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.420231948999970,26.838639003000026,0.000000000000000,-21.3505821
795,FL-2022-07,2022-12-22 16:59:44,-80.419929499999995,26.838872899999998,24793389874,4g- Lazarus,m,,22.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.419926748999956,26.838867903000050,0.000000000000000,-21.2936058
794,FL-2022-07,2022-12-21 17:01:52,-80.428581199999996,26.842201200000002,24793389860,4g- Lazarus,m,,42.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.428578446999950,26.842196203000071,0.000000000000000,-21.3883801
546,FL-2021-04,2021-02-10 16:59:44,-80.417854300000002,26.843891100000000,17833286377,5g- hybrid,f,,5.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.417851549999966,26.843886102000056,0.000000000000000,-21.2422409
549,FL-2021-04,2021-02-18 16:59:44,-80.417777999999998,26.843891100000000,17869104836,5g- hybrid,f,,9.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.417775249999977,26.843886102000056,0.000000000000000,-21.1914616
548,FL-2021-04,2021-02-17 05:00:48,-80.413604699999993,26.843122500000000,17869104825,5g- hybrid,f,,7.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.413601950999976,26.843117502000041,0.000000000000000,-21.4440117
550,FL-2021-04,2021-02-20 04:58:40,-80.413581800000003,26.842893600000000,17901259857,5g- hybrid,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.413579050999942,26.842888602000073,0.000000000000000,-21.3798199
680,FL-2022-06,2022-02-04 17:01:52,-80.310180700000004,26.845426600000000,21313725511,4g- Lazarus,m,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.310177980999981,26.845421599000076,0.000000000000000,-21.2898846
681,FL-2022-06,2022-02-13 16:59:44,-80.310287500000001,26.845375099999998,21313725528,4g- Lazarus,m,,29.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.310284780999950,26.845370099000036,0.000000000000000,-21.4042587
796,FL-2022-08,2022-02-04 17:01:52,-80.301094100000000,26.847450299999998,21313725512,4g- Lazarus,m,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.301091383999960,26.847445298000025,0.000000000000000,-21.1686821
547,FL-2021-04,2021-02-15 17:01:52,-80.412406899999993,26.851724600000001,17833286406,5g- hybrid,f,,18.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.412404150999976,26.851719600000024,0.000000000000000,-21.4230824
552,FL-2021-04,2021-02-23 05:00:48,-80.413200399999994,26.851265000000001,18009745660,5g- hybrid,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.413197650999962,26.851260000000025,0.000000000000000,-21.5366898
553,FL-2021-04,2021-02-24 16:59:44,-80.412483199999997,26.851469000000002,18009745707,5g- hybrid,f,,5.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.412480450999965,26.851464000000078,0.000000000000000,-21.2676048
554,FL-2021-04,2021-02-26 05:02:56,-80.412658699999994,26.851442299999999,18009745768,5g- hybrid,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.412655950999977,26.851437300000043,0.000000000000000,-21.5891190
797,FL-2022-08,2022-02-13 16:59:44,-80.311103799999998,26.850368499999998,21313725530,4g- Lazarus,m,,23.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.311101080999947,26.850363498000036,0.000000000000000,-21.2774849
682,FL-2022-06,2022-02-15 15:00:16,-80.310798599999998,26.850675599999999,21313725541,4g- Lazarus,m,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.310795880999990,26.850670598000079,0.000000000000000,-21.2900448
798,FL-2022-08,2022-02-15 15:00:16,-80.310798599999998,26.851058999999999,21335177742,4g- Lazarus,m,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-80.310795880999990,26.851053998000054,0.000000000000000,-21.2249775
8100,RI-2020-32,2021-01-17 18:59:12,-82.322242700000004,28.502157199999999,17608990290,4g - Hybrid,f,,92.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322239343999968,28.502151843000036,0.000000000000000,22.6098289
8101,RI-2020-32,2021-01-19 15:00:16,-82.322212199999996,28.502309799999999,17608990302,4g - Hybrid,f,,83.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322208843999988,28.502304443000071,0.000000000000000,22.0589218
8102,RI-2020-32,2021-01-21 18:59:12,-82.322395299999997,28.502208700000001,17608990325,4g - Hybrid,f,,52.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322391943999946,28.502203343000076,0.000000000000000,21.1222420
8103,RI-2020-32,2021-01-23 15:00:16,-82.322364800000003,28.502592100000001,17786229901,4g - Hybrid,f,,0.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322361443999966,28.502586743000052,0.000000000000000,19.0059967
8104,RI-2020-32,2021-01-25 18:59:12,-82.322441100000006,28.502592100000001,17786229905,4g - Hybrid,f,,74.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322437743999956,28.502586743000052,0.000000000000000,18.4201851
8105,RI-2020-32,2021-01-27 15:00:16,-82.322341899999998,28.501977900000000,17686923454,4g - Hybrid,f,,30.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-82.322338543999990,28.501972544000068,0.000000000000000,22.6971245
8106,RI-2020-32,2021-01-29 18:59:12,-82.322265599999994,28.502336499999998,17686923480,4g - Hybrid,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322262243999944,28.502331143000049,0.000000000000000,21.5649605
8107,RI-2020-32,2021-02-02 18:59:12,-82.322395299999997,28.502643599999999,17786229935,4g - Hybrid,f,,30.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322391943999946,28.502638243000035,0.000000000000000,18.2459984
8108,RI-2020-32,2021-02-06 18:59:12,-82.322242700000004,28.502668400000001,17786229981,4g - Hybrid,f,,54.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322239343999968,28.502663043000041,0.000000000000000,18.6909332
8110,RI-2020-32,2021-02-10 18:59:12,-82.322166400000000,28.502668400000001,17816584357,4g - Hybrid,f,,52.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322163043999979,28.502663043000041,0.000000000000000,19.7346344
8111,RI-2020-32,2021-02-12 15:00:16,-82.322189300000005,28.502796199999999,17816584364,4g - Hybrid,f,,81.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.322185943999955,28.502790843000071,0.000000000000000,18.9239464
8093,RI-2020-32,2020-12-01 14:58:08,-82.338600200000002,28.514650300000000,17521128256,4g - Hybrid,f,,36.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.338596838999990,28.514644941000029,0.000000000000000,16.9774971
8094,RI-2020-32,2020-12-08 15:00:16,-82.338493299999996,28.514675100000002,17521128257,4g - Hybrid,f,,26.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.338489938999942,28.514669741000034,0.000000000000000,17.7431946
8095,RI-2020-32,2020-12-15 15:02:24,-82.338523899999998,28.514471100000002,17608990241,4g - Hybrid,f,,75.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.338520538999944,28.514465741000038,0.000000000000000,18.6540527
8096,RI-2020-32,2020-12-29 15:02:24,-82.338447599999995,28.514675100000002,17608990247,4g - Hybrid,f,,30.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-82.338444238999955,28.514669741000034,0.000000000000000,18.0831947
8097,RI-2020-32,2021-01-05 15:00:16,-82.338622999999998,28.514368099999999,17521128282,4g - Hybrid,f,,30.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-82.338619638999944,28.514362741000070,0.000000000000000,19.4753799
8098,RI-2020-32,2021-01-12 15:02:24,-82.338295000000002,28.513984700000002,17521128324,4g - Hybrid,f,,30.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-82.338291638999976,28.513979341000038,0.000000000000000,29.2187424
8099,RI-2020-32,2021-01-15 15:00:16,-82.338569600000000,28.514495799999999,17608990272,4g - Hybrid,f,,88.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-82.338566238999988,28.514490441000078,0.000000000000000,18.1052437
8109,RI-2020-32,2021-02-08 15:00:16,-82.338729900000004,28.514905899999999,17816584347,4g - Hybrid,f,,62.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-82.338726538999936,28.514900541000031,0.000000000000000,14.6175385
8112,RI-2020-32,2021-02-14 18:59:12,-82.338264499999994,28.514650300000000,17816584381,4g - Hybrid,f,,48.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-82.338261138999940,28.514644941000029,0.000000000000000,19.8454208
13030,VT-2021-23,2021-12-22 05:00:48,-85.742835999999997,30.137279500000002,21022618499,5g- night,f,,-3.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742831603999946,30.137273860000050,0.000000000000000,-27.2507992
13031,VT-2021-23,2021-12-23 04:58:40,-85.742835999999997,30.137228000000000,21022618515,5g- night,f,,3.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742831603999946,30.137222360000067,0.000000000000000,-27.1079712
13032,VT-2021-23,2021-12-24 05:00:48,-85.742813100000006,30.137178400000000,21031600650,5g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742808703999970,30.137172760000055,0.000000000000000,-27.0841179
13033,VT-2021-23,2021-12-25 04:58:40,-85.742835999999997,30.137254700000000,21031600658,5g- night,f,,-10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742831603999946,30.137249060000045,0.000000000000000,-27.1679707
13034,VT-2021-23,2022-01-15 20:01:04,-85.742813100000006,30.137331000000000,21214534115,5g- night,f,,30.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742808703999970,30.137325360000034,0.000000000000000,-27.2289352
13035,VT-2021-23,2022-01-22 19:58:56,-85.742782599999998,30.137407300000000,21214534122,5g- night,f,,53.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742778203999990,30.137401660000023,0.000000000000000,-26.9327183
13037,VT-2021-23,2022-02-05 19:58:56,-85.742782599999998,30.137382500000001,21214534139,5g- night,f,,22.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742778203999990,30.137376860000074,0.000000000000000,-26.9727192
13038,VT-2021-23,2022-02-26 20:01:04,-85.742889399999996,30.137228000000000,21551806719,5g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742885003999959,30.137222360000067,0.000000000000000,-27.0479698
13039,VT-2021-23,2022-03-05 19:58:56,-85.742858900000002,30.137178400000000,21551806724,5g- night,f,,4.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742854503999979,30.137172760000055,0.000000000000000,-27.1494999
13029,VT-2021-23,2021-12-15 05:02:56,-85.742683400000004,30.136920900000000,20999738953,5g- night,f,,-3.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742679003999967,30.136915260000023,0.000000000000000,-26.0923615
13036,VT-2021-23,2022-01-29 20:01:04,-85.742630000000005,30.136383100000000,21214534129,5g- night,f,,122.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-85.742625603999954,30.136377460000062,0.000000000000000,-25.2796631
13028,VT-2021-23,2021-12-14 05:00:48,-85.500297500000002,30.205530199999998,20999738945,5g- night,f,,199.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-85.500293169999964,30.205524537000031,0.000000000000000,-13.4122877
8009,QUE-2022-28,2022-12-14 04:58:40,-86.440360999999996,30.391309700000001,24743997364,4g- hybrid day/night,f,,50.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.440356396999960,30.391304024000078,0.000000000000000,-24.5159416
8021,QUE-2022-28,2022-12-28 04:58:40,-86.437309299999995,30.390693700000000,24848598869,4g- hybrid day/night,f,,4.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.437304697999934,30.390688024000042,0.000000000000000,-23.8329964
8013,QUE-2022-28,2022-12-18 04:58:40,-86.449859599999996,30.393587100000001,24793389822,4g- hybrid day/night,f,,9.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.449854993999963,30.393581424000047,0.000000000000000,-24.3417454
8015,QUE-2022-28,2022-12-20 04:58:40,-86.449829100000002,30.393842700000000,24793389840,4g- hybrid day/night,f,,-3.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.449824493999984,30.393837024000049,0.000000000000000,-24.2836647
8017,QUE-2022-28,2022-12-22 04:58:40,-86.448501600000000,30.396711300000000,24793389865,4g- hybrid day/night,f,,4.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.448496993999981,30.396705623000059,0.000000000000000,-24.9904938
8012,QUE-2022-28,2022-12-16 19:58:56,-86.444046000000000,30.395174000000001,24793389820,4g- hybrid day/night,f,,14.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444041395999989,30.395168324000053,0.000000000000000,-27.0132504
8014,QUE-2022-28,2022-12-18 19:58:56,-86.444404599999999,30.395046199999999,24793389830,4g- hybrid day/night,f,,8.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444399995999959,30.395040524000024,0.000000000000000,-27.6580372
8016,QUE-2022-28,2022-12-20 19:58:56,-86.444457999999997,30.395046199999999,24793389851,4g- hybrid day/night,f,,6.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444453395999972,30.395040524000024,0.000000000000000,-27.2980366
8018,QUE-2022-28,2022-12-24 19:58:56,-86.444297800000001,30.395635599999999,24848598847,4g- hybrid day/night,f,,23.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444293195999990,30.395629924000048,0.000000000000000,-27.4036694
8020,QUE-2022-28,2022-12-26 19:58:56,-86.443916299999998,30.395839700000000,24848598863,4g- hybrid day/night,f,,23.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.443911695999986,30.395834024000067,0.000000000000000,-27.6874084
8022,QUE-2022-28,2022-12-28 19:58:56,-86.443992600000001,30.395122499999999,25210801388,4g- hybrid day/night,f,,-65.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.443987995999976,30.395116824000070,0.000000000000000,-27.4332504
8024,QUE-2022-28,2022-12-30 19:58:56,-86.444015500000006,30.395481100000001,25210801390,4g- hybrid day/night,f,,-140.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444010895999952,30.395475424000040,0.000000000000000,-27.3270035
8025,QUE-2022-28,2023-01-06 20:01:04,-86.444328299999995,30.395994200000001,25210801391,4g- hybrid day/night,f,,21.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.444323695999969,30.395988524000074,0.000000000000000,-27.7308960
8010,QUE-2022-28,2022-12-14 19:58:56,-86.434166000000005,30.395839700000000,24743997368,4g- hybrid day/night,f,,6.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.434161397999958,30.395834023000077,0.000000000000000,-25.6995888
8023,QUE-2022-28,2022-12-30 04:58:40,-86.432907099999994,30.394918400000002,25210801389,4g- hybrid day/night,f,,29.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-86.432902498999965,30.394912723000061,0.000000000000000,-25.5680542
8019,QUE-2022-28,2022-12-26 04:58:40,-86.451362599999996,30.398450900000000,24848598856,4g- hybrid day/night,f,,-1.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.451357992999988,30.398445223000067,0.000000000000000,-24.7802219
8011,QUE-2022-28,2022-12-16 04:58:40,-86.436569199999994,30.403469099999999,24743997371,4g- hybrid day/night,f,,0.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-86.436564596999972,30.403463422000073,0.000000000000000,-27.4442463
7430,PA-2021-42,2021-12-23 04:58:40,-93.698570300000000,30.482700300000001,21022618516,5g,f,,103.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-93.698563717999946,30.482694847000062,0.000000000000000,-18.9995861
8008,QUE-2022-28,2022-12-12 19:58:56,-83.858902000000000,30.499853099999999,24743997359,4g- hybrid day/night,f,,44.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-83.858898126999975,30.499847320000072,0.000000000000000,6.8940411
8007,QUE-2022-28,2022-12-08 04:58:40,-83.853607199999999,30.507097200000000,24699947535,4g- hybrid day/night,f,,44.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-83.853603327999963,30.507091418000073,0.000000000000000,9.1767445
7429,PA-2021-42,2021-12-22 05:00:48,-93.595939599999994,30.522098499999998,21022618502,5g,f,,87.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-93.595933042999945,30.522093035000069,0.000000000000000,1.7861061
7428,PA-2021-42,2021-12-21 04:58:40,-93.485221899999999,30.601125700000001,21022618492,5g,f,,37.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-93.485215367999956,30.601120215000037,0.000000000000000,6.7722912
3386,ME-2020-14,2020-12-04 05:02:56,-81.849151599999999,30.718860599999999,17116905080,4g - Night,m,,90.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849148299999968,30.718854709000027,0.000000000000000,-27.1801758
3388,ME-2020-14,2020-12-06 04:58:40,-81.849098200000000,30.718988400000001,17116905110,4g - Night,m,,25.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849094899999955,30.718982508000067,0.000000000000000,-26.9591560
3389,ME-2020-14,2020-12-07 05:00:48,-81.849021899999997,30.719064700000001,17135675496,4g - Night,m,,18.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849018599999965,30.719058808000057,0.000000000000000,-26.8881493
3390,ME-2020-14,2020-12-08 05:02:56,-81.849304200000006,30.719064700000001,17135675512,4g - Night,m,,31.000000000000000,2D,Point state: Migratory (fall),FALSE,TRUE,-81.849300899999946,30.719058808000057,0.000000000000000,-26.9106789
3391,ME-2020-14,2020-12-09 05:00:48,-81.849227900000002,30.718936899999999,17168889493,4g - Night,m,,41.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849224599999957,30.718931009000073,0.000000000000000,-27.0821362
3392,ME-2020-14,2020-12-10 04:58:40,-81.849098200000000,30.719039899999999,17168889520,4g - Night,m,,7.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849094899999955,30.719034008000051,0.000000000000000,-26.8591557
3393,ME-2020-14,2020-12-11 05:00:48,-81.849281300000001,30.719039899999999,17168889545,4g - Night,m,,16.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849277999999970,30.719034008000051,0.000000000000000,-26.6753578
3394,ME-2020-14,2020-12-13 05:00:48,-81.849204999999998,30.719116199999998,17168889594,4g - Night,m,,23.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.849201699999981,30.719110308000040,0.000000000000000,-26.9168453
3387,ME-2020-14,2020-12-05 05:00:48,-81.848739600000002,30.719373699999998,17116905097,4g - Night,m,,49.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-81.848736299999985,30.719367808000072,0.000000000000000,-26.3611794
7433,PA-2021-42,2021-12-26 05:00:48,-93.434021000000001,30.760768899999999,21026815652,5g,f,,65.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-93.434014473999980,30.760763380000071,0.000000000000000,26.5314312
7441,PA-2021-42,2022-02-12 20:01:04,-93.432945300000000,30.761611899999998,21551806714,5g,f,,25.000000000000000,2D,Point state: Stationary,FALSE,TRUE,-93.432938773999979,30.761606380000046,0.000000000000000,26.6340199
